cid,list_id,company,position,office,office_state,job_type
c337,f1000_444,Terex,Embedded Software Developer,Redmond,WA,computer_science
c338,f1000_205,Texas Instruments,Software Engineer,Dallas,TX,computer_science
c339,ru_TCS,The Container Store,Java Developer,Coppell,TX,computer_science
c340,f1000_835,Toro,Embedded Software Engineer,Bloomington,MN,computer_science
c341,f1000_926,Tower,Senior Software Engineer,Cary,NC,computer_science
c342,f1000_843,Trimble,Software Development Manager,Brentwood,TN,computer_science
c343,nasdaq_TRUE,TrueCar,Senior Software Engineer,Boston,MA,computer_science
c344,ru_HEAR,Turtle Beach,Audio Software Engineer,San Diego,CA,computer_science
c345,f1000_100,Twentieth Century Fox,Software Engineer,Los Angeles,CA,computer_science
c346,nasdaq_TWLO,Twilio,Software Engineer - Voice Pay,San Francisco,CA,computer_science
c347,glassdoor_67,Ultimate Software,SOFTWARE ENGINEER,San Francisco,CA,computer_science
c348,f1000_755,Unisys,Software Development Automation Engineer,Williston,VT,computer_science
c349,ru_UTHR,United Therapeutics,Senior Clinical Software Developer,Research Triangle Park,NC,computer_science
c350,ru_UEIC,Universal Electronics,Junior Software Engineer,San Mateo,CA,computer_science
c351,ru_USNA,Usana Health Sciences,Sr Software Engineer,Salt Lake City,UT,computer_science
c352,glassdoor_102,VI,Senior Software Engineer IV,Longmont,CO,computer_science
c353,f1000_636,Vantiv,Senior Software Engineer,Lowell,MA,computer_science
c354,ru_VREX,Varex Imaging,Software Engineer,Franklin Park,IL,computer_science
c355,f1000_690,Varian Medical Systems,Software Engineer,Palo Alto,CA,computer_science
c356,ru_VGR,Vector,C Software Developer,East Greenwich,RI,computer_science
c357,ru_VEC,Vectrus,Jr Software Engineer,Dahlgren,VA,computer_science
c358,f1000_657,Ventas,Senior Software Engineer - android,Hopkins,MN,computer_science
c359,nasdaq_VRNT,Verint Systems,Software Developer - Automation,Columbia,MD,computer_science
c360,nasdaq_VIAV,Viavi Solutions,Senior Software Engineer,Colorado Springs,CO,computer_science
c361,ru_VRAY,Viewray,Software Engineer,Mountain View,CA,computer_science
c362,f1000_692,Visteon,Senior UI Software Engineer,Grace Lake,WY,computer_science
c363,ru_VSLR,Vivint Solar,Software Development Manager,Lehi,UT,computer_science
c364,forbes_42,Vlocity,Lead Software Engineer,San Francisco,CA,computer_science
c365,ru_VG,Vonage,Software Engineer III,Atlanta,GA,computer_science
c366,f1000_265,Voya Financial,Senior Software Developer,Braintree,MA,computer_science
c367,nasdaq_VUZI,Vuzix,Senior Software Engineer Android App,Henrietta,NY,computer_science
c368,f1000_758,Wabco,Software Engineer - Kentucky,Hebron,KY,computer_science
c369,ru_WAB,Wabtec,Software Engineer,Cedar Rapids,IA,computer_science
c370,f1000_16,Walgreens,Software Engineer II,Deerfield,IL,computer_science
c371,ru_WCG,Wellcare,Software Engineer,Tampa,FL,computer_science
c372,forbes_57,Welltok,Software Engineer,Burlington,MA,computer_science
c373,ru_WHG,Westwood,BSI Software Developer - Broadcast Systems,Centennial,CO,computer_science
c374,f1000_340,Weyerhaeuser,Engineer/Industrial Software Developer,Seattle,WA,computer_science
c375,f1000_505,Williams-Sonoma,Software Engineer,San Francisco,CA,computer_science
c376,f1000_484,Windstream,Software Engineer I,Rochester,NY,computer_science
c377,nasdaq_WIT,Wipro Limited,Software Developer,Nashville,TN,computer_science
c378,bi_1,Wish,Software Engineer - API,San Francisco,CA,computer_science
c379,forbes_61,Workfront,Software Engineer II,Lehi,UT,computer_science
c380,glassdoor_148,World Wide Technology,Virtual Software Engineer,St. Louis,MO,computer_science
c381,f1000_610,Xylem,Software Engineer,Houston,TX,computer_science
c382,nasdaq_YEXT,Yext,Software Engineer,New York,NY,computer_science
c383,f1000_638,Zebra Technologies,Software Engineer - I,Holtsville,NY,computer_science
c384,nasdaq_ZEN,Zendesk,Staff Software Engineer,Madison,WI,computer_science
c385,nasdaq_ZNGA,Zynga,Senior Software Engineer - Words With Friends,San Francisco,CA,computer_science
c386,nasdaq_EGAN,eGain,Software Developer - Java,Tampa,FL,computer_science
c387,f1000_425,iHeartMedia,Software Engineer - Salesforce,San Antonio,TX,computer_science
c388,nasdaq_JCOM,j2 Global,Software Engineer,Clearwater,FL,computer_science
c389,ru_FLWS,1-800-Flowers.com,Junior Data Scientist,New York,NY,data_science
c390,glassdoor_25,23andMe,Research Team Coordinator,Mountain View,CA,data_science
c391,nasdaq_TWOU,2U,Senior Special Projects Coordinator - Data Science,New York,NY,data_science
c392,f1000_93,3M,Data Science Research Specialist,Maplewood,MN,data_science
c393,nasdaq_EGHT,8X8,Machine Learning Engineer,San Jose,CA,data_science
c394,ru_EGHT,8X8 Inc,Machine Learning Engineer,San Jose,CA,data_science
c395,f1000_239,ADP,Senior Technical Product Manager - Machine Learning,New York,NY,data_science
c396,f1000_54,AIG,Network Services Data Engineer,Amarillo,TX,data_science
c397,f1000_8,AT&T,Senior-Data Scientist,Plano,TX,data_science
c398,f1000_110,AbbVie,Data Science Program Lead,Lake County,IL,data_science
c399,f1000_134,Abbott Laboratories,Clinical Research Scientist,Austin,TX,data_science
c400,ru_AXDX,Accelerate Diagnostics,Associate Scientist - Clinical,Tucson,AZ,data_science
c401,vault_109,Accenture,Data Science Specialist,Austin,TX,data_science
c402,ru_ACXM,Acxiom,Principal Data Scientist,Conway,AR,data_science
c403,nasdaq_ADBE,Adobe,Data Scientist,San Jose,CA,data_science
c404,f1000_291,Advance Auto Parts,Sr Manager Data Science,Raleigh,NC,data_science
c405,f1000_564,Advanced Micro Devices,Machine Learning Software Development Eng - 73454,Santa Clara,CA,data_science
c406,f1000_160,Aecom,Entry Level Data Scientist,New York,NY,data_science
c407,ru_AGLE,Aeglea Biotherapeutics,Market Research & Analytics Lead,Austin,TX,data_science
c408,ru_AERI,Aerie Pharmaceuticals,Sr Associate Scientist,Durham,NC,data_science
c409,f1000_42,Aetna,Data Scientist,New York,NY,data_science
c410,ru_AGEN,Agenus,Bioinformatics Scientist,Lexington,MA,data_science
c411,f1000_575,Agilent Technologies,Research Associate,Boulder,CO,data_science
c412,ru_AIN,Albany,Research Scientist II 3rd Shift,Rensselaer,NY,data_science
c413,f1000_653,Albemarle,Analytical Research Chemist,Kings Mountain,NC,data_science
c414,f1000_48,Albertsons,Head of Data Science,Pleasanton,CA,data_science
c415,ru_ALDX,Aldeyra Therapeutics,Clinical Scientist,Lexington,MA,data_science
c416,f1000_713,Alexion Pharmaceuticals,Research Scientist II - Discovery Research,New Haven,CT,data_science
c417,ru_ALGN,Align Technology,Director - Machine Learning,Raleigh,NC,data_science
c418,ru_ALKS,Alkermes,Scientist/Senior Scientist Modeling & Informatics,Waltham,MA,data_science
c419,ru_ALGT,Allegiant Travel,Data Scientist,Las Vegas,NV,data_science
c420,ru_AGN,Allergan,Senior Pharmaceutical Technology Scientist,Waco,TX,data_science
c421,f1000_955,Alliance,Data Engineer,Springfield,VA,data_science
c422,f1000_83,Allstate,Machine Learning Engineer,Chicago,IL,data_science
c423,f1000_285,Ally Financial,AI Developer,Charlotte,NC,data_science
c424,f1000_11,Amazon,Data Scientist,Seattle,WA,data_science
c425,ru_AIG,American,Data Scientist,Madison,WI,data_science
c426,f1000_10,AmerisourceBergen,EPA Scientist,Dayton,NJ,data_science
c427,f1000_122,Amgen,Core Data Scientist,Thousand Oaks,CA,data_science
c428,ru_FOLD,Amicus Therapeutics,Senior Clinical Scientist,Cranbury,NJ,data_science
c429,ru_AMRX,Amneal Pharmaceuticals,Scientist III - Quality Control,Branchburg,NJ,data_science
c430,f1000_343,Anadarko Petroleum,Analytics and Data Science Supervisor - DJ Basin Subsurface & Technology,Denver,CO,data_science
c431,nasdaq_APPF,AppFolio,Senior Software Engineer - Machine Learning,Santa Barbara,CA,data_science
c432,f1000_2,Apple,Data Science Engineer,Santa Clara Valley,CA,data_science
c433,f1000_264,Applied Materials,People Analytics Data Scientist,Santa Clara,CA,data_science
c434,f1000_44,Archer Daniels Midland,Scientist I - - IL,Decatur,IL,data_science
c435,ru_ARGO,Argo Group,Product Owner,New York,NY,data_science
c436,ru_ARRY,Array Biopharma,BioPhysics Scientist,Boulder,CO,data_science
c437,nasdaq_AZPN,Aspen Technology,Data Scientist,Bedford,MA,data_science
c438,ru_ASMB,Assembly Biosciences,Senior Bioinformatics Scientist,South San Francisco,CA,data_science
c439,ru_ATNX,Athenex,Clinical Pharmacology Data Scientist,Cranford,NJ,data_science
c440,ru_ATHX,Athersys,Associate Scientist - Pharmaceutical/Biotech,Cleveland,OH,data_science
c441,ru_ATRC,Atricure,Senior Clinical Research Associate,Minneapolis,MN,data_science
c442,forbes_37,Automation Anywhere,Researcher - Sr UX,San Jose,CA,data_science
c443,nasdaq_AVLR,Avalara,Sr UX Researcher,Seattle,WA,data_science
c444,nasdaq_AVID,Avid Technology,Sr Data Engineer,Burlington,MA,data_science
c445,ru_CAR,Avis Budget,Decision Scientist,Parsippany,NJ,data_science
c446,f1000_318,Avis Budget Group,Decision Scientist,Parsippany,NJ,data_science
c447,f1000_443,Avon Products,Toxicology Analyst/Clinical Scientist 1,Suffern,NY,data_science
c448,f1000_244,BB&T,Card and Digital Fraud Data Scientist,Charlotte,NC,data_science
c449,nasdaq_BOX,BOX,Lead User Researcher,Redwood City,CA,data_science
c450,vault_101,Bain & Company,Senior Manager - Data Science,Atlanta,GA,data_science
c451,f1000_284,Baker Hughes,Staff Data Scientist - - TX,Houston,TX,data_science
c452,f1000_305,Ball,Data Scientist I,Boulder,CO,data_science
c453,f1000_25,Bank of America,Data Scientist I,Charlotte,NC,data_science
c454,ru_BANR,Banner,Research Compliance Analyst,Phoenix,AZ,data_science
c455,ru_BLCM,Bellicum Pharmaceuticals,Clinical Scientist/ Senior Clinical Scientist,San Francisco,CA,data_science
c456,ru_BERY,Berry Global,Product Optimization Engineer/Scientist,Chippewa Falls,WI,data_science
c457,f1000_71,Best Buy,Data Scientist - Pricing,Richfield,MN,data_science
c458,ru_TECH,Bio-Techne,Senior Scientist,Newark,CA,data_science
c459,f1000_247,Biogen,Senior Scientist - Cellular Physiology,Cambridge,MA,data_science
c460,ru_BEAT,Biotelemetry,BioTel Research,Rochester,NY,data_science
c461,nasdaq_BKI,Black Knight,Product Manager - Data Sciences,Irvine,CA,data_science
c462,f1000_254,BlackRock,Senior Data Scientist,Atlanta,GA,data_science
c463,ru_BLUE,Bluebird Bio,Data Scientist / Computational Biologist,Seattle,WA,data_science
c464,ru_BPMC,Blueprint Medicines,Scientist - Biology,Cambridge,MA,data_science
c465,f1000_480,Booz Allen Hamilton,Data Scientist,McLean,VA,data_science
c466,ru_SAM,Boston Beer,Sensory Scientist,Boston,MA,data_science
c467,f1000_146,Bristol-Myers Squibb,US Medical Scientist,Princeton,NJ,data_science
c468,nasdaq_AVGO,Broadcom,Software Engineer - Machine Learning Services,Plano,TX,data_science
c469,ru_BRKR,Bruker,Sales Applications Scientist /Tribology ,San Jose,CA,data_science
c470,f1000_582,CA,DATA SCIENTIST,Fenton,MO,data_science
c471,f1000_614,CACI,Data Scientist/Researcher,Reston,VA,data_science
c472,nasdaq_CEVA,CEVA,R&D Scientist 1,Kansas City,KS,data_science
c473,ru_CIT,CIT,AVP - Analytics and Data Science,Pasadena,CA,data_science
c474,f1000_549,CIT Group,AVP - Analytics and Data Science,Pasadena,CA,data_science
c475,f1000_6,CVS Health,Analytics - Machine Learning Data Engineer Advisor,Woonsocket,RI,data_science
c476,f1000_991,Cadence Design Systems,Software Engineer,San Jose,CA,data_science
c477,ru_CLXT,Calyxt,Research Scientist in Trait Analysis,Minneapolis-Saint Paul,MN,data_science
c478,ru_ABCD,Cambium Learning,Director - Research & Evaluation,Tucson,AZ,data_science
c479,f1000_338,Campbell Soup,Scientist,Camden,NJ,data_science
c480,f1000_99,Capital One,Data Scientist,McLean,VA,data_science
c481,f1000_173,CarMax,Technology Manager - Data Science and Machine Learning,Richmond,VA,data_science
c482,nasdaq_CBLK,Carbon Black,Threat Data Engineer,Boulder,CO,data_science
c483,f1000_14,Cardinal Health,Product Development Scientist,Hazelwood,MO,data_science
c484,nasdaq_CDLX,Cardlytics,Senior Big Data Engineer,Atlanta,GA,data_science
c485,forbes_87,Carta,Senior Data Engineer,New York,NY,data_science
c486,nasdaq_CSLT,Castlight Health,Senior Data Engineer,San Francisco,CA,data_science
c487,f1000_978,Catalent,Scientist,Saint Petersburg,FL,data_science
c488,f1000_73,Caterpillar,Research Engineer,Chicago,IL,data_science
c489,ru_CBRE,Cbre,Data Scientist,Atlanta,GA,data_science
c490,f1000_253,Celgene,Clinical Research Scientist,San Diego,CA,data_science
c491,f1000_65,Centene,Data Science Engineer II,St. Louis,MO,data_science
c492,f1000_159,CenturyLink,Sr DevOps Engineer - Machine Learning,Phoenix,AZ,data_science
c493,f1000_529,Cerner,Senior Data Scientist at Children's National,Washington,DC,data_science
c494,f1000_356,Charles Schwab,Data Scientist,Chicago,IL,data_science
c495,f1000_18,Chevron,Product Development Scientist/Engineer,Richmond,CA,data_science
c496,vault_139,Cicero Group,Market Research Specialist 1,Salt Lake City,UT,data_science
c497,f1000_69,Cigna,Data Scientist,Santa Monica,CA,data_science
c498,ru_CMPR,Cimpress,Lead Data Scientist,Waltham,MA,data_science
c499,f1000_59,Cisco,Data Scientist,San Jose,CA,data_science
c500,f1000_29,Citi,Intermediate Data Scientist,Irving,TX,data_science
c501,ru_CHCO,City,Data Scientist,Dallas,TX,data_science
c502,f1000_452,Clorox,R&D Process Scientist II,Durham,NC,data_science
c503,nasdaq_CLDR,Cloudera,Machine Learning/Data Science Technical Writer,Palo Alto,CA,data_science
c504,f1000_63,Coca-Cola,Scientist II - Packaging Analytical,Atlanta,GA,data_science
c505,ru_CDXS,Codexis,Upstream Scientist,Redwood City,CA,data_science
c506,ru_CWBR,Cohbar,Scientist/Senior Scientist Drug Discovery,Menlo Park,CA,data_science
c507,ru_CHRS,Coherus Biosciences,Scientist/Sr Scientist,Camarillo,CA,data_science
c508,f1000_181,Colgate-Palmolive,Data Scientist,Piscataway,NJ,data_science
c509,f1000_840,Columbia Sportswear,Data Engineer III,Portland,OR,data_science
c510,f1000_30,Comcast,VP - Data Science,Philadelphia,PA,data_science
c511,glassdoor_81,Compass,Machine Learning Scientist,New York,NY,data_science
c512,ru_CNDT,Conduent,Data Scientist II,Florham Park,NJ,data_science
c513,ru_CRBP,Corbus Pharmaceuticals,QC Associate Scientist/Scientist,Norwood,MA,data_science
c514,f1000_951,CoreLogic,Principal - Data Scientist,San Diego,CA,data_science
c515,f1000_297,Corning,Scientist - Cell Biology,Bedford,MA,data_science
c516,f1000_557,Coty,Senior Scientist - Consumer Beauty - Nail Lab,Morris Plains,NJ,data_science
c517,f1000_656,Country Financial,Machine Learning/Data Engineer,Bloomington,IL,data_science
c518,cnbc_41,Coursera,Senior Data Scientist - Machine Learning,Mountain View,CA,data_science
c519,f1000_332,Crown,IT Data Engineer,Canonsburg,PA,data_science
c520,f1000_595,Crown Castle,IT Data Engineer,Canonsburg,PA,data_science
c521,ru_CUB,Cubic,Cognitive Data Scientist,Beavercreek,OH,data_science
c522,forbes_17,Cylance,Sr Data Engineer,Irvine,CA,data_science
c523,ru_CTMX,Cytomx Therapeutics,Sr Clinical Research Associate,San Francisco,CA,data_science
c524,f1000_185,DISH Network,Data Scientist/Analyst,American Fork,UT,data_science
c525,f1000_771,DSW,Marketing Applications Data Engineer,Columbus,OH,data_science
c526,f1000_446,Dana,Statistician I - Data Sciences,Boston,MA,data_science
c527,f1000_143,Danaher,Senior QC Scientist,Fremont,CA,data_science
c528,forbes_58,Dataminr,Research Scientist,New York,NY,data_science
c529,f1000_40,Dell,Advisor CCO Audience Strategy - Data Science,Round Rock,TX,data_science
c530,f1000_977,Deluxe,Data Engineer,Santa Monica,CA,data_science
c531,ru_DNLI,Denali Therapeutics,Scientist - Flow Cytometry Lead,South San Francisco,CA,data_science
c532,ru_DXCM,Dexcom,Data Scientist 2,San Diego,CA,data_science
c533,glassdoor_130,Discount Tire,Data Scientist II,Scottsdale,AZ,data_science
c534,f1000_276,Discover Financial Services,Sr Data Scientist,Riverwoods,IL,data_science
c535,ru_DISCA,Discovery,Data Science Lead,New York,NY,data_science
c536,f1000_411,Discovery Communications,Data Science Lead,New York,NY,data_science
c537,f1000_51,Disney,Data Scientist,New York,NY,data_science
c538,nasdaq_DOCU,DocuSign,Research Operations Associate,San Francisco,CA,data_science
c539,f1000_61,Dow Chemical,Technical Service and Development Scientist,Freeport,TX,data_science
c540,nasdaq_DBX,Dropbox,Head of Data Science - Growth,San Francisco,CA,data_science
c541,cnbc_34,Duolingo,Learning Researcher - PhD,Pittsburgh,PA,data_science
c542,vault_198,EY,Senior - Data Scientist,Austin,TX,data_science
c543,ru_EGRX,Eagle Pharmaceuticals,Associate Scientist - Analytical Development,Cambridge,MA,data_science
c544,ru_EML,Eastern,Assistant Professor and Program Evaluation and Data Science Specialist,Princess Anne,MD,data_science
c545,nasdaq_ETN,Eaton,Data Scientist,Eden Prairie,MN,data_science
c546,ru_EV,Eaton Vance,ESG Research Analyst - Materials Sector,Washington,DC,data_science
c547,f1000_210,Ecolab,Data Scientist,Naperville,IL,data_science
c548,f1000_844,Edgewell Personal Care,Associate Scientist,Allendale,NJ,data_science
c549,f1000_234,Edison,Data Scientist,San Jose,CA,data_science
c550,ru_EDIT,Editas Medicine,Scientist/Principal Research Associate Neuroscience,Cambridge,MA,data_science
c551,f1000_733,Edwards Lifesciences,Machine Learning Engineer - R&D Critical Care,Irvine,CA,data_science
c552,f1000_555,Electronic Arts,Senior Software Engineer II - EADP Data and AI,Redwood City,CA,data_science
c553,f1000_131,Eli Lilly,Scientist-GO Laboratory,Fort Dodge,IA,data_science
c554,ru_EBS,Emergent Biosolutions,Principal Scientist,Gaithersburg,MD,data_science
c555,ru_ENTA,Enanta Pharmaceuticals,Associate Scientist - Biochemistry,Watertown,MA,data_science
c556,ru_ENTG,Entegris,Materials Scientist,Bloomington,MN,data_science
c557,f1000_262,Entergy,Data Engineer,The Woodlands,TX,data_science
c558,f1000_121,Enterprise Products,Specialist - Lead Data Science,Houston,TX,data_science
c559,f1000_702,Equifax,Data Scientist,Atlanta,GA,data_science
c560,nasdaq_ERIC,Ericsson,Data Scientist,Plano,TX,data_science
c561,ru_ETSY,Etsy,Data Scientist - Inference,San Francisco,CA,data_science
c562,ru_EXAS,Exact Sciences,Senior Statistician - Research & Development,Madison,WI,data_science
c563,ru_EXEL,Exelixis,Assistant Research Scientist II,Alameda,CA,data_science
c564,f1000_316,Expedia,Big Data Engineer,Bellevue,WA,data_science
c565,ru_EXPO,Exponent,Scientist,Bellevue,WA,data_science
c566,f1000_680,FMC,Environmental Fate/Modeling Scientist,Newark,DE,data_science
c567,f1000_97,Facebook,Machine Learning Engineer,Menlo Park,CA,data_science
c568,f1000_195,FirstEnergy,IT SOC Data Engineer,Wadsworth,OH,data_science
c569,f1000_470,Fiserv,Data Engineer,Chicago,IL,data_science
c570,ru_FLIR,Flir Systems,Scientist,West Lafayette,IN,data_science
c571,f1000_148,Fluor,Environmental Engineer/Scientist II,Idaho Falls,ID,data_science
c572,f1000_9,Ford Motor,Data Scientist,Dearborn,MI,data_science
c573,ru_FMI,Foundation Medicine,Scientist I,Cambridge,MA,data_science
c574,f1000_38,Freddie Mac,Data Scientist Senior,McLean,VA,data_science
c575,f1000_177,GAP,Senior SAR Image Scientist,Quantico,VA,data_science
c576,ru_GEO,GEO,JAIL OFFICER,Alhambra,CA,data_science
c577,f1000_721,Gannett,Data Scientist,McLean,VA,data_science
c578,ru_GRMN,Garmin,Data Scientist - Weather Radar,Cary,NC,data_science
c579,f1000_820,Gartner,Manager - Market Research and Customer Insights,Irving,TX,data_science
c580,f1000_89,General Dynamics,Data Scientist,Chantilly,VA,data_science
c581,f1000_12,General Electric,Data Scientist,Hoffman Estates,IL,data_science
c582,f1000_164,General Mills,Sensory Scientist,Minneapolis,MN,data_science
c583,ru_GNMK,Genmark Diagnostics,Data Scientist,Carlsbad,CA,data_science
c584,ru_GHDX,Genomic Health,Scientist I,Redwood City,CA,data_science
c585,ru_G,Genpact,AVP - PVAI - Inhouse SB Data Scientist - CPG - US,New York,NY,data_science
c586,f1000_91,Gilead Sciences,Research Scientist - HTS,Foster City,CA,data_science
c587,ru_GOGO,Gogo,Sr Software Data Engineer,Chicago,IL,data_science
c588,f1000_77,Goldman Sachs,GSAM - AIMS Imprint - Publics Team - Analyst,San Francisco,CA,data_science
c589,f1000_183,Goodyear,Data Scientist,Akron,OH,data_science
c590,glassdoor_57,Google,Data Science Manager - Finance,Sunnyvale,CA,data_science
c591,f1000_281,Grainger,Data Scientist,Lake Forest,IL,data_science
c592,f1000_807,Granite Construction,TRAINING & DEVP MGR,The Woodlands,TX,data_science
c593,f1000_410,Great American Insurance Group,Data Engineer,Cincinnati,OH,data_science
c594,f1000_703,Groupon,Data Scientist - Optimize,Chicago,IL,data_science
c595,f1000_217,Guardian Life Insurance Company,Data Scientist III - PHD Preferred,New York,NY,data_science
c596,nasdaq_GWRE,Guidewire Software,Data Scientist - Cyber Risk Analytics - - CA,San Mateo,CA,data_science
c597,f1000_60,HP,Data Scientist,Spring,TX,data_science
c598,f1000_172,Halliburton,Geoscientist I,Houston,TX,data_science
c599,ru_THG,Hanover Insurance,Sr Data Scientist,Worcester,MA,data_science
c600,f1000_516,Hanover Insurance Group,Sr Data Scientist,Worcester,MA,data_science
c601,f1000_362,Harris,Data Scientsit,Melbourne,FL,data_science
c602,f1000_508,Hasbro,Data Scientist,East Providence,RI,data_science
c603,forbes_70,Health Catalyst,NLP Data Scientist,Boston,MA,data_science
c604,ru_HCSG,Healthcare,Lead Data Scientist,New York,NY,data_science
c605,ru_HRTX,Heron Therapeutics,In-house Clinical Research Associate,San Diego,CA,data_science
c606,f1000_368,Hershey,Research Assistant Transformational Innovation,Hershey,PA,data_science
c607,ru_HSY,Hershey Company,Research Assistant Transformational Innovation,Hershey,PA,data_science
c608,f1000_58,Hewlett Packard Enterprise,Consulting Architect - AI & Hadoop,Houston,TX,data_science
c609,ru_HIL,Hill,Data Scientist/Statistician,St. Louis,MO,data_science
c610,f1000_754,Hologic,Machine Learning Architecture Scientist,Santa Clara,CA,data_science
c611,f1000_22,Home Depot,Data Scientist - Online,Atlanta,GA,data_science
c612,f1000_72,Honeywell,AI Scientist II,Plymouth,MN,data_science
c613,ru_HHC,Howard Hughes,Research Technician I,New York,NY,data_science
c614,f1000_52,Humana,Senior Data Scientist,Boston,MA,data_science
c615,ru_ICFI,ICF,Data Scientist,Fairfax,VA,data_science
c616,nasdaq_INFO,IHS Markit,Data Scientist I,Rockville,MD,data_science
c617,vault_134,Ignyte Group,Data Engineer,Washington,DC,data_science
c618,f1000_832,Illumina,Senior Scientist,San Diego,CA,data_science
c619,ru_INCY,Incyte,Director - Clinical Research Scientist,Wilmington,DE,data_science
c620,ru_IHC,Independence,Data Scientist,Philadelphia,PA,data_science
c621,glassdoor_46,Indigo,Data Engineer - Geoinnovation,Boston,MA,data_science
c622,ru_III,Information Services,Senior DIrector Machine Learning AI System Analysis 1,Ipswich,MA,data_science
c623,f1000_455,Ingredion,Sensory Scientist,Bridgewater,NJ,data_science
c624,f1000_472,Insight Enterprises,Data Engineer,Boston,MA,data_science
c625,bi_15,Instacart,Data Science Manager,San Francisco,CA,data_science
c626,ru_INSY,Insys Therapeutics,Stability Scientist I,Chandler,AZ,data_science
c627,f1000_46,Intel,GPGPU Machine Learning Engineer,Folsom,CA,data_science
c628,forbes_19,Intercom,Senior Product Researcher,San Francisco,CA,data_science
c629,f1000_436,Intercontinental Exchange,Senior Data Engineer,New York,NY,data_science
c630,f1000_526,Intuit,Senior Data Scientist,Mountain View,CA,data_science
c631,f1000_772,Intuitive Surgical,Research Associate,Sunnyvale,CA,data_science
c632,ru_IVZ,Invesco,Data Scientist-Pricing,Houston,TX,data_science
c633,ru_IONS,Ionis Pharmaceuticals,Scientist,Carlsbad,CA,data_science
c634,ru_IQV,Iqvia,Sr Machine Learning Engineer,Cambridge,MA,data_science
c635,ru_IRBT,Irobot,Sr Software Engineer - Machine Learning,Bedford,MA,data_science
c636,f1000_220,J.C. Penney,Data Scientist - Sourcing Analytics,Plano,TX,data_science
c637,f1000_151,Jabil,Sterilization Scientist,Albuquerque,NM,data_science
c638,vault_174,Jefferies,Equity Research Associate Medical Devices,New York,NY,data_science
c639,f1000_566,KBR,Data Science Instructor - Journeyman,Dayton,OH,data_science
c640,f1000_732,KLA-Tencor,Research Scientist,Milpitas,CA,data_science
c641,vault_111,KPMG,Manager - Data Scientist,Salt Lake City,UT,data_science
c642,glassdoor_147,Kaiser Permanente,User Researcher,Pasadena,CA,data_science
c643,f1000_853,Kansas City Southern,Network Services Data Scientist,Kansas City,MO,data_science
c644,f1000_701,Kar Auction Services,Jr Data Scientist,Chicago,IL,data_science
c645,glassdoor_106,Keller Williams,Senior Data Engineer,Austin,TX,data_science
c646,f1000_489,Kelly Services,Scientist II - Cell Culture - - CA,Carlsbad,CA,data_science
c647,f1000_802,Kemper,Data Scientist,Chicago,IL,data_science
c648,f1000_744,Keysight Technologies,Data Scientist,Santa Clara,CA,data_science
c649,f1000_154,Kimberly-Clark,Senior Director - Marketing Research Innovation,Chicago,IL,data_science
c650,f1000_105,Kraft Heinz,Head of Data Science,Chicago,IL,data_science
c651,glassdoor_93,Kronos,Senior Scientist - Drug Discovery Cancer Biology,Cambridge,MA,data_science
c652,f1000_272,L3 Technologies,Sr Software Engineer - Artificial Intelligence for RF Systems,Salt Lake City,UT,data_science
c653,nasdaq_LN,LINE,Senior Data Scientist,Cincinnati,OH,data_science
c654,glassdoor_73,Lawrence Livermore National Laboratory,Cybersecurity Data Scientist,Livermore,CA,data_science
c655,f1000_380,Leidos,Data Scientist,McLean,VA,data_science
c656,f1000_541,Levi Strauss,Senior Data Engineer,San Francisco,CA,data_science
c657,f1000_74,Liberty Mutual,Director I - Data Science,Boston,MA,data_science
c658,nasdaq_RAMP,LiveRamp,Head of Data Science,San Francisco,CA,data_science
c659,f1000_55,Lockheed Martin,Data Science Analyst,Trumbull,CT,data_science
c660,nasdaq_LOGM,LogMein,Staff Data Scientist,Boston,MA,data_science
c661,f1000_39,Lowe's,Big Data Engineer,Mooresville,NC,data_science
c662,cnbc_4,Lyft,Data Scientist,New York,NY,data_science
c663,glassdoor_117,MD Anderson Cancer Center,IMAGING RESEARCH SPECIALIST,Houston,TX,data_science
c664,f1000_109,Macy's,Data Scientist,New York,NY,data_science
c665,bi_11,Magic Leap,Senior Data Scientist,Fort Lauderdale,FL,data_science
c666,ru_MNK,Mallinckrodt,Manager - Scientific Communications,Bedminster,NJ,data_science
c667,f1000_50,Marathon Petroleum,Data Scientist,Findlay,OH,data_science
c668,ru_MBII,Marrone Bio Innovations,FORMULATIONS CHEMIST - PRINCIPAL SCIENTIST,Davis,CA,data_science
c669,ru_MASI,Masimo,Associate Artificial Intelligence/Machine Learning Engineer,Irvine,CA,data_science
c670,glassdoor_133,Massachusetts General Hospital,Research Scientist,Boston,MA,data_science
c671,f1000_266,Mastercard,Consultant - Data Scientist-2,Purchase,NY,data_science
c672,ru_MTCH,Match,Bioinformatics Scientist,Minneapolis,MN,data_science
c673,f1000_473,Mattel,Jr Data Scientist,El Segundo,CA,data_science
c674,f1000_552,McCormick,Principal Scientist - Sensory,Hunt Valley,MD,data_science
c675,f1000_4,McKesson,Data Scientist,Dallas-Fort Worth,TX,data_science
c676,vault_100,McKinsey & Company,Agriculture Data Scientist - Agriculture Commodity Research Engine,Denver,CO,data_science
c677,f1000_615,Mead Johnson Nutrition,New Graduate - R&D Lab Research Scientist,Montvale,NJ,data_science
