list_id,company,job_type
f1000_169,NextEra Energy,quant
f1000_170,Performance Food,quant
f1000_171,PBF Energy,quant
f1000_172,Halliburton,quant
f1000_173,CarMax,quant
f1000_174,Freeport-McMoRan,quant
f1000_175,Whole Foods Market,quant
f1000_176,Bank of New York Mellon,quant
f1000_177,Gap,quant
f1000_178,Omnicom,quant
f1000_179,Genuine Parts,quant
f1000_180,DaVita,quant
f1000_181,Colgate-Palmolive,quant
f1000_182,PPG Industries,quant
f1000_183,Goodyear Tire & Rubber,quant
f1000_184,Synchrony Financial,quant
f1000_185,DISH Network,quant
f1000_186,Visa,quant
f1000_187,Nordstrom,quant
f1000_188,INTL FCStone,quant
f1000_189,WestRock,quant
f1000_190,XPO Logistics,quant
f1000_191,Aramark,quant
f1000_192,CBS,quant
f1000_193,AES,quant
f1000_194,WellCare Health Plans,quant
f1000_195,FirstEnergy,quant
f1000_196,Conagra Brands,quant
f1000_197,Synnex,quant
f1000_198,CDW,quant
f1000_199,Textron,quant
f1000_200,Waste Management,quant
f1000_201,Illinois Tool Works,quant
f1000_202,Office Depot,quant
f1000_203,Monsanto,quant
f1000_204,Cognizant Technology Solutions,quant
f1000_205,Texas Instruments,quant
f1000_206,Lincoln National,quant
f1000_207,Newell Brands,quant
f1000_208,Land O'Lakes,quant
f1000_209,Marsh & McLennan,quant
f1000_210,Ecolab,quant
f1000_211,C.H. Robinson Worldwide,quant
f1000_212,Loews,quant
f1000_213,CBRE,quant
f1000_214,Kinder Morgan,quant
f1000_215,Kellogg,quant
f1000_216,Western Digital,quant
f1000_217,Guardian Life Ins. Co. of America,quant
f1000_218,Ross Stores,quant
f1000_219,L Brands,quant
f1000_220,J.C. Penney,quant
f1000_221,Farmers Insurance Exchange,quant
f1000_222,Reynolds American,quant
f1000_223,Viacom,quant
f1000_224,Becton Dickinson,quant
f1000_225,Micron Technology,quant
f1000_226,Principal Financial,quant
f1000_227,Arconic,quant
f1000_228,NRG Energy,quant
f1000_229,VF,quant
f1000_230,Devon Energy,quant
f1000_231,D.R. Horton,quant
f1000_232,Bed Bath & Beyond,quant
f1000_233,Consolidated Edison,quant
f1000_234,Edison,quant
f1000_235,Sherwin-Williams,quant
f1000_236,NGL Energy Partners,quant
f1000_237,Dominion Energy,quant
f1000_238,Ameriprise Financial,quant
f1000_239,ADP,quant
f1000_240,Hilton Worldwide,quant
f1000_241,First Data,quant
f1000_242,Henry Schein,quant
f1000_243,Toys 'R' Us,quant
f1000_244,BB&T,quant
f1000_245,Reinsurance of America,quant
f1000_246,Core-Mark,quant
f1000_247,Biogen,quant
f1000_248,Las Vegas Sands,quant
f1000_249,Stanley Black & Decker,quant
f1000_250,Parker-Hannifin,quant
f1000_251,Stryker,quant
f1000_252,Estee Lauder,quant
f1000_253,Celgene,quant
f1000_254,BlackRock,quant
f1000_255,Xcel Energy,quant
f1000_256,CSX,quant
f1000_257,Unum,quant
f1000_258,Jacobs Engineering,quant
f1000_259,Lennar,quant
f1000_260,Group 1 Automotive,quant
f1000_261,Leucadia National,quant
f1000_262,Entergy,quant
f1000_263,PayPal,quant
f1000_264,Applied Materials,quant
f1000_265,Voya Financial,quant
f1000_266,Mastercard,quant
f1000_267,Priceline,quant
f1000_268,Liberty Interactive,quant
f1000_269,AutoZone,quant
f1000_270,State Street,quant
f1000_271,DTE Energy,quant
f1000_272,L3 Technologies,quant
f1000_273,HollyFrontier,quant
f1000_274,Praxair,quant
f1000_275,Universal Health Services,quant
f1000_276,Discover Financial Services,quant
f1000_277,Occidental Petroleum,quant
f1000_278,United States Steel,quant
f1000_279,Sempra Energy,quant
f1000_280,Baxter,quant
f1000_281,W.W. Grainger,quant
f1000_282,Autoliv,quant
f1000_283,Norfolk Southern,quant
f1000_284,Baker Hughes,quant
f1000_285,Ally Financial,quant
f1000_286,Sonic Automotive,quant
f1000_287,Owens & Minor,quant
f1000_288,Huntsman,quant
f1000_289,Laboratory Corp. of America,quant
f1000_290,Murphy USA,quant
f1000_291,Advance Auto Parts,quant
f1000_292,Fidelity National Financial,quant
f1000_293,Air Products & Chemicals,quant
f1000_294,Hormel Foods,quant
f1000_295,Hertz Global,quant
f1000_296,MGM Resorts,quant
f1000_297,Corning,quant
f1000_298,Republic Services,quant
f1000_299,Alcoa,quant
f1000_300,Fidelity National Information Services,quant
f1000_301,Pacific Life,quant
f1000_302,SunTrust Banks,quant
f1000_303,LKQ,quant
f1000_304,BorgWarner,quant
f1000_305,Ball,quant
f1000_306,CST Brands,quant
f1000_307,Public Service Enterprise,quant
f1000_308,Eastman Chemical,quant
f1000_309,eBay,quant
f1000_310,Mohawk Industries,quant
f1000_311,Oneok,quant
f1000_312,Frontier Communications,quant
f1000_313,Netflix,quant
f1000_314,American Family Insurance,quant
f1000_315,Thrivent Financial for Lutherans,quant
f1000_316,Expedia,quant
f1000_317,Lithia Motors,quant
f1000_318,Avis Budget,quant
f1000_319,Reliance Steel & Aluminum,quant
f1000_320,GameStop,quant
f1000_321,Tenneco,quant
f1000_322,O'Reilly Automotive,quant
f1000_323,Peter Kiewit Sons',quant
f1000_324,United Natural Foods,quant
f1000_325,salesforce.com,quant
f1000_326,Boston Scientific,quant
f1000_327,Newmont Mining,quant
f1000_328,Genworth Financial,quant
f1000_329,Live Nation Entertainment,quant
f1000_330,Veritiv,quant
f1000_331,News Corp,quant
f1000_332,Crown,quant
f1000_333,Global Partners,quant
f1000_334,PVH,quant
f1000_335,Level 3 Communications,quant
f1000_336,Navistar,quant
f1000_337,Univar,quant
f1000_338,Campbell Soup,quant
f1000_339,Dick's Sporting Goods,quant
f1000_340,Weyerhaeuser,quant
f1000_341,Mutual of Omaha Insurance,quant
f1000_342,Chesapeake Energy,quant
f1000_343,Anadarko Petroleum,quant
f1000_344,Interpublic,quant
f1000_345,J.M. Smucker,quant
f1000_346,Steel Dynamics,quant
f1000_347,Foot Locker,quant
f1000_348,Western Refining,quant
f1000_349,SpartanNash,quant
f1000_350,Dean Foods,quant
f1000_351,Zimmer Biomet,quant
f1000_352,PulteGroup,quant
f1000_353,W.R. Berkley,quant
f1000_354,Quanta Services,quant
f1000_355,EOG Resources,quant
f1000_356,Charles Schwab,quant
f1000_357,Eversource Energy,quant
f1000_358,Anixter,quant
f1000_359,Emcor,quant
f1000_360,Assurant,quant
f1000_361,CenterPoint Energy,quant
f1000_362,Harris,quant
f1000_363,HD Supply,quant
f1000_364,PPL,quant
f1000_365,Quest Diagnostics,quant
f1000_366,Williams,quant
f1000_367,WEC Energy,quant
f1000_368,Hershey,quant
f1000_369,AGCO,quant
f1000_370,Ralph Lauren,quant
f1000_371,Masco,quant
f1000_372,Wesco,quant
f1000_373,LifePoint Health,quant
f1000_374,National Oilwell Varco,quant
f1000_375,Kindred Healthcare,quant
f1000_376,Mosaic,quant
f1000_377,Alliance Data Systems,quant
f1000_378,Computer Sciences,quant
f1000_379,Huntington Ingalls Industries,quant
f1000_380,Leidos,quant
f1000_381,Erie Insurance,quant
f1000_382,Tesla,quant
f1000_383,Ascena Retail,quant
f1000_384,Darden Restaurants,quant
f1000_385,Harman Industries,quant
f1000_386,Nvidia,quant
f1000_387,R.R. Donnelley & Sons,quant
f1000_388,Fifth Third Bank,quant
f1000_389,Quintiles IMS,quant
f1000_390,Jones Lang LaSalle,quant
f1000_391,Dover,quant
f1000_392,Spirit AeroSystems,quant
f1000_393,Ryder System,quant
f1000_394,A-Mark Precious Metals,quant
f1000_395,Tractor Supply,quant
f1000_396,Sealed Air,quant
f1000_397,Auto-Owners Insurance,quant
f1000_398,Yum China,quant
f1000_399,Calpine,quant
f1000_400,Owens-Illinois,quant
f1000_401,Targa Resources,quant
f1000_402,JetBlue Airways,quant
f1000_403,Jones Financial,quant
f1000_404,Franklin Resources,quant
f1000_405,Activision Blizzard,quant
f1000_406,J.B. Hunt Transport Services,quant
f1000_407,Constellation Brands,quant
f1000_408,NCR,quant
f1000_409,Asbury Automotive,quant
f1000_410,American Financial,quant
f1000_411,Discovery Communications,quant
f1000_412,Berry Global,quant
f1000_413,Sanmina,quant
f1000_414,CalAtlantic,quant
f1000_415,Dr Pepper Snapple,quant
f1000_416,Dillard's,quant
f1000_417,HRG,quant
f1000_418,CMS Energy,quant
f1000_419,Graybar Electric,quant
f1000_420,Builders FirstSource,quant
f1000_421,Yum Brands,quant
f1000_422,Casey's General Stores,quant
f1000_423,Amphenol,quant
f1000_424,Oshkosh,quant
f1000_425,iHeartMedia,quant
f1000_426,TreeHouse Foods,quant
f1000_427,Alleghany,quant
f1000_428,Expeditors of Washington,quant
f1000_429,Avery Dennison,quant
f1000_430,Ameren,quant
f1000_431,Hanesbrands,quant
f1000_432,Motorola Solutions,quant
f1000_433,St. Jude Medical,quant
f1000_434,Harley-Davidson,quant
f1000_435,Regions Financial,quant
f1000_436,Intercontinental Exchange,quant
f1000_437,Alaska Air,quant
f1000_438,Old Republic,quant
f1000_439,Lam Research,quant
f1000_440,AK Steel,quant
f1000_441,Rockwell Automation,quant
f1000_442,Adobe Systems,quant
f1000_443,Avon Products,quant
f1000_444,Terex,quant
f1000_445,NVR,quant
f1000_446,Dana,quant
f1000_447,Realogy,quant
f1000_448,American Tower,quant
f1000_449,Packaging Corp. of America,quant
f1000_450,Citizens Financial,quant
f1000_451,United Rentals,quant
f1000_452,Clorox,quant
f1000_453,Genesis Healthcare,quant
f1000_454,M&T Bank,quant
f1000_455,Ingredion,quant
f1000_456,UGI,quant
f1000_457,Owens Corning,quant
f1000_458,S&P Global,quant
f1000_459,Markel,quant
f1000_460,Wyndham Worldwide,quant
f1000_461,Arthur J. Gallagher,quant
f1000_462,Burlington Stores,quant
f1000_463,First American Financial,quant
f1000_464,Symantec,quant
f1000_465,Patterson,quant
f1000_466,Olin,quant
f1000_467,NetApp,quant
f1000_468,Raymond James Financial,quant
f1000_469,TravelCenters of America,quant
f1000_470,Fiserv,quant
f1000_471,Host Hotels & Resorts,quant
f1000_472,Insight Enterprises,quant
f1000_473,Mattel,quant
f1000_474,AmTrust Financial Services,quant
f1000_475,Cincinnati Financial,quant
f1000_476,Simon Property,quant
f1000_477,Western Union,quant
f1000_478,KeyCorp,quant
f1000_479,Delek US,quant
f1000_480,Booz Allen Hamilton,quant
f1000_481,Chemours,quant
f1000_482,Western & Southern Financial,quant
f1000_483,Celanese,quant
f1000_484,Windstream,quant
f1000_485,Seaboard,quant
f1000_486,Essendant,quant
f1000_487,Apache,quant
f1000_488,Airgas,quant
f1000_489,Kelly Services,quant
f1000_490,Liberty Media,quant
f1000_491,Rockwell Collins,quant
f1000_492,Robert Half,quant
f1000_493,CH2M Hill,quant
f1000_494,Big Lots,quant
f1000_495,Michaels,quant
f1000_496,Toll Brothers,quant
f1000_497,Yahoo,quant
f1000_498,Vistra Energy,quant
f1000_499,ABM Industries,quant
f1000_500,Northern Trust,quant
f1000_501,MasTec,quant
f1000_502,Blackstone,quant
f1000_503,Telephone & Data Systems,quant
f1000_504,Domtar,quant
f1000_505,Williams-Sonoma,quant
f1000_506,Westlake Chemical,quant
f1000_507,Post,quant
f1000_508,Hasbro,quant
f1000_509,Juniper Networks,quant
f1000_510,Fortune Brands Home & Security,quant
f1000_511,Brookdale Senior Living,quant
f1000_512,Tutor Perini,quant
f1000_513,Navient,quant
f1000_514,Neiman Marcus,quant
f1000_515,Ashland Global,quant
f1000_516,Hanover Insurance,quant
f1000_517,CommScope,quant
f1000_518,Spectra Energy,quant
f1000_519,Cintas,quant
f1000_520,Zoetis,quant
f1000_521,Molson Coors Brewing,quant
f1000_522,Regeneron Pharmaceuticals,quant
f1000_523,Ulta Beauty,quant
f1000_524,Hess,quant
f1000_525,Magellan Health,quant
f1000_526,Intuit,quant
f1000_527,Under Armour,quant
f1000_528,RPM,quant
f1000_529,Cerner,quant
f1000_530,Sonoco Products,quant
f1000_531,Securian Financial,quant
f1000_532,Peabody Energy,quant
f1000_533,YRC Worldwide,quant
f1000_534,Commercial Metals,quant
f1000_535,Marathon Oil,quant
f1000_536,Polaris Industries,quant
f1000_537,Envision Healthcare,quant
f1000_538,Trinity Industries,quant
f1000_539,Thor Industries,quant
f1000_540,Caesars Entertainment,quant
f1000_541,Levi Strauss,quant
f1000_542,FMC Technologies,quant
f1000_543,VWR,quant
f1000_544,NiSource,quant
f1000_545,Coach,quant
f1000_546,Brunswick,quant
f1000_547,Wynn Resorts,quant
f1000_548,Orbital ATK,quant
f1000_549,CIT,quant
f1000_550,Science Applications,quant
f1000_551,Hyatt Hotels,quant
f1000_552,McCormick,quant
f1000_553,Diplomat Pharmacy,quant
f1000_554,Barnes & Noble,quant
f1000_555,Electronic Arts,quant
f1000_556,FM Global,quant
f1000_557,Coty,quant
f1000_558,Smart & Final Stores,quant
f1000_559,Quad/Graphics,quant
f1000_560,Dynegy,quant
f1000_561,Graphic Packaging,quant
f1000_562,Select Medical,quant
f1000_563,Welltower,quant
f1000_564,Advanced Micro Devices,quant
f1000_565,USG,quant
f1000_566,KBR,quant
f1000_567,Bloomin' Brands,quant
f1000_568,MDU Resources,quant
f1000_569,CSRA,quant
f1000_570,Laureate Education,quant
f1000_571,Scana,quant
f1000_572,T. Rowe Price,quant
f1000_573,Watsco,quant
f1000_574,Rush Enterprises,quant
f1000_575,Agilent Technologies,quant
f1000_576,WhiteWave Foods,quant
f1000_577,Valspar,quant
f1000_578,Total System Services,quant
f1000_579,Torchmark,quant
f1000_580,Cabela's,quant
f1000_581,Beacon Roofing Supply,quant
f1000_582,CA,quant
f1000_583,LPL Financial,quant
f1000_584,Sprouts Farmers Market,quant
f1000_585,Swift Transportation,quant
f1000_586,Bemis,quant
f1000_587,Tiffany,quant
f1000_588,Flowserve,quant
f1000_589,CNO Financial,quant
f1000_590,Fastenal,quant
f1000_591,Sally Beauty,quant
f1000_592,American Axle & Manufacturing,quant
f1000_593,Flowers Foods,quant
f1000_594,Andersons,quant
f1000_595,Crown Castle,quant
f1000_596,Boise Cascade,quant
f1000_597,ON Semiconductor,quant
f1000_598,Chipotle Mexican Grill,quant
f1000_599,Amkor Technology,quant
f1000_600,Triumph,quant
f1000_601,OneMain,quant
f1000_602,General Cable,quant
f1000_603,Ametek,quant
f1000_604,Alon USA Energy,quant
f1000_605,Pioneer Natural Resources,quant
f1000_606,Martin Marietta Materials,quant
f1000_607,Ingles Markets,quant
f1000_608,Roper Technologies,quant
f1000_609,Huntington Bancshares,quant
f1000_610,Xylem,quant
f1000_611,Unified Grocers,quant
f1000_612,Leggett & Platt,quant
f1000_613,Dentsply Sirona,quant
f1000_614,CACI,quant
f1000_615,Mead Johnson Nutrition,quant
f1000_616,C.R. Bard,quant
f1000_617,Snap-on,quant
f1000_618,HealthSouth,quant
f1000_619,Nasdaq,quant
f1000_620,Avaya,quant
f1000_621,CF Industries,quant
f1000_622,Carlisle,quant
f1000_623,Equinix,quant
f1000_624,LSC Communications,quant
f1000_625,Colfax,quant
f1000_626,Lennox,quant
f1000_627,Iasis Healthcare,quant
f1000_628,Silgan,quant
f1000_629,American Eagle Outfitters,quant
f1000_630,Moody's,quant
f1000_631,Calumet Specialty Products Partners,quant
f1000_632,CME,quant
f1000_633,KB Home,quant
f1000_634,Vulcan Materials,quant
f1000_635,Platform Specialty Products,quant
f1000_636,Vantiv,quant
f1000_637,Skechers U.S.A.,quant
f1000_638,Zebra Technologies,quant
f1000_639,Hub,quant
f1000_640,HSN,quant
f1000_641,Stericycle,quant
f1000_642,National General,quant
f1000_643,Taylor Morrison Home,quant
f1000_644,Urban Outfitters,quant
f1000_645,Resolute Forest Products,quant
f1000_646,ScanSource,quant
f1000_647,Camping World,quant
f1000_648,Iron Mountain,quant
f1000_649,Hubbell,quant
f1000_650,Pinnacle West Capital,quant
f1000_651,Church & Dwight,quant
f1000_652,Noble Energy,quant
f1000_653,Albemarle,quant
f1000_654,Cooper-Standard,quant
f1000_655,KKR,quant
f1000_656,Country Financial,quant
f1000_657,Ventas,quant
f1000_658,Hexion,quant
f1000_659,Analog Devices,quant
f1000_660,Citrix Systems,quant
f1000_661,Green Plains,quant
f1000_662,Pitney Bowes,quant
f1000_663,Scripps Networks Interactive,quant
f1000_664,Darling Ingredients,quant
f1000_665,Wayfair,quant
f1000_666,Tailored Brands,quant
f1000_667,Sabre,quant
f1000_668,Global Payments,quant
f1000_669,Atmos Energy,quant
f1000_670,Tegna,quant
f1000_671,Diebold Nixdorf,quant
f1000_672,PolyOne,quant
f1000_673,TD Ameritrade,quant
f1000_674,Abercrombie & Fitch,quant
f1000_675,Greif,quant
f1000_676,Alliant Energy,quant
f1000_677,American Water Works,quant
f1000_678,Acuity Brands,quant
f1000_679,Skyworks Solutions,quant
f1000_680,FMC,quant
f1000_681,Amerco,quant
f1000_682,CUNA Mutual,quant
f1000_683,Brinker,quant
f1000_684,Buckeye Partners,quant
f1000_685,Warner Music,quant
f1000_686,Universal Forest Products,quant
f1000_687,American National Insurance,quant
f1000_688,Mercury General,quant
f1000_689,Regal Beloit,quant
f1000_690,Varian Medical Systems,quant
f1000_691,Aaron's,quant
f1000_692,Visteon,quant
f1000_693,Carter's,quant
f1000_694,Meritor,quant
f1000_695,Regal Entertainment,quant
f1000_696,Mednax,quant
f1000_697,TransDigm,quant
f1000_698,Landstar System,quant
f1000_699,Puget Energy,quant
f1000_700,Coca-Cola Bottling,quant
f1000_701,Kar Auction Services,quant
f1000_702,Equifax,quant
f1000_703,Groupon,quant
f1000_704,IAC/InterActiveCorp,quant
f1000_705,Weis Markets,quant
f1000_706,Allegheny Technologies,quant
f1000_707,Pinnacle Foods,quant
f1000_708,Tempur Sealy,quant
f1000_709,SkyWest,quant
f1000_710,International Flavors & Fragrances,quant
f1000_711,BMC Stock,quant
f1000_712,Brown-Forman,quant
f1000_713,Alexion Pharmaceuticals,quant
f1000_714,KapStone Paper & Packaging,quant
f1000_715,Time,quant
f1000_716,TriNet,quant
f1000_717,Steelcase,quant
f1000_718,EchoStar,quant
f1000_719,Sentry Insurance,quant
f1000_720,Monster Beverage,quant
f1000_721,Gannett,quant
f1000_722,Fossil,quant
f1000_723,Univision Communications,quant
f1000_724,Meritage Homes,quant
f1000_725,MRC Global,quant
f1000_726,H&R Block,quant
f1000_727,Penn National Gaming,quant
f1000_728,Service,quant
f1000_729,Brink's,quant
f1000_730,Old Dominion Freight Line,quant
f1000_731,Triple-S Management,quant
f1000_732,KLA-Tencor,quant
f1000_733,Edwards Lifesciences,quant
f1000_734,Rent-A-Center,quant
f1000_735,Comerica,quant
f1000_736,Paychex,quant
f1000_737,First Solar,quant
f1000_738,Insperity,quant
f1000_739,Scotts Miracle-Gro,quant
f1000_740,B/E Aerospace,quant
f1000_741,Westinghouse Air Brake Technologies,quant
f1000_742,Cooper Tire & Rubber,quant
f1000_743,Cinemark,quant
f1000_744,Keysight Technologies,quant
f1000_745,Convergys,quant
f1000_746,Cracker Barrel Old Country Store,quant
f1000_747,PriceSmart,quant
f1000_748,Broadridge Financial Solutions,quant
f1000_749,Scientific Games,quant
f1000_750,Genesco,quant
f1000_751,MSC Industrial Direct,quant
f1000_752,Ryerson,quant
f1000_753,Acadia Healthcare,quant
f1000_754,Hologic,quant
f1000_755,Unisys,quant
f1000_756,Worthington Industries,quant
f1000_757,Sanderson Farms,quant
f1000_758,Wabco,quant
f1000_759,Panera Bread,quant
f1000_760,Metaldyne Performance,quant
f1000_761,Medical Mutual of Ohio,quant
f1000_762,AMC Networks,quant
f1000_763,Clean Harbors,quant
f1000_764,Hovnanian Enterprises,quant
f1000_765,TrueBlue,quant
f1000_766,Crane,quant
f1000_767,ServiceMaster Global,quant
f1000_768,Sinclair Broadcast,quant
f1000_769,Mutual of America Life Insurance,quant
f1000_770,BGC Partners,quant
f1000_771,DSW,quant
f1000_772,Intuitive Surgical,quant
f1000_773,ArcBest,quant
f1000_774,PC Connection,quant
f1000_775,A.O. Smith,quant
f1000_776,Greenbrier,quant
f1000_777,Great Plains Energy,quant
f1000_778,Bon-Ton Stores,quant
f1000_779,Dycom Industries,quant
f1000_780,Timken,quant
f1000_781,Aleris,quant
f1000_782,Legg Mason,quant
f1000_783,Hill-Rom,quant
f1000_784,Stifel Financial,quant
f1000_785,Verso,quant
f1000_786,Qorvo,quant
f1000_787,Ciena,quant
f1000_788,Tetra Tech,quant
f1000_789,Caleres,quant
f1000_790,Pool,quant
f1000_791,Hyster-Yale Materials Handling,quant
f1000_792,Westar Energy,quant
f1000_793,Public Storage,quant
f1000_794,Plexus,quant
f1000_795,Boston Properties,quant
f1000_796,GNC,quant
f1000_797,HCP,quant
f1000_798,Penn Mutual Life Insurance,quant
f1000_799,TTM Technologies,quant
f1000_800,Prologis,quant
f1000_801,Twitter,quant
f1000_802,Kemper,quant
f1000_803,Valmont Industries,quant
f1000_804,Crestwood Equity Partners,quant
f1000_805,Applied Industrial Technologies,quant
f1000_806,VCA,quant
f1000_807,Granite Construction,quant
f1000_808,Vornado Realty Trust,quant
f1000_809,Mettler-Toledo,quant
f1000_810,A. Schulman,quant
f1000_811,Wolverine World Wide,quant
f1000_812,Graham,quant
f1000_813,Chico's FAS,quant
f1000_814,Domino's Pizza,quant
f1000_815,Zions Bancorp,quant
f1000_816,Southwest Gas,quant
f1000_817,Tops,quant
f1000_818,Hawaiian,quant
f1000_819,Vectren,quant
f1000_820,Gartner,quant
f1000_821,On Assignment,quant
f1000_822,Southwestern Energy,quant
f1000_823,Parexel,quant
f1000_824,Equity Residential,quant
f1000_825,J.Crew,quant
f1000_826,Synopsys,quant
f1000_827,Moog,quant
f1000_828,Cabot,quant
f1000_829,ITT,quant
f1000_830,TRI Pointe,quant
f1000_831,Maximus,quant
f1000_832,Illumina,quant
f1000_833,Amica Mutual Insurance,quant
f1000_834,Alere,quant
f1000_835,Toro,quant
f1000_836,Sprague Resources,quant
f1000_837,G-III Apparel,quant
f1000_838,Hawaiian Electric Industries,quant
f1000_839,Pinnacle Entertainment,quant
f1000_840,Columbia Sportswear,quant
f1000_841,First Republic Bank,quant
f1000_842,Komatsu Mining,quant
f1000_843,Trimble,quant
f1000_844,Edgewell Personal Care,quant
f1000_845,Belden,quant
f1000_846,DST Systems,quant
f1000_847,WGL,quant
f1000_848,GGP,quant
f1000_849,Brocade Communications Systems,quant
f1000_850,Akamai Technologies,quant
f1000_851,Nationstar Mortgage,quant
f1000_852,Annaly Capital Management,quant
f1000_853,Kansas City Southern,quant
f1000_854,Revlon,quant
f1000_855,AptarGroup,quant
f1000_856,MDC,quant
f1000_857,Vishay Intertechnology,quant
