web_company,job,location,job_keyword,job_type,qry_company,list_id,keywords,backup_keys,company,cid_match,maybe_cid_match,cid_match_count,maybe_cid_match_count,internship,ideal_job,ideal_count,bkup_job,bkup_count,clean_location,is_ctyst,office,office_state,position,job_descr_len,rank
"Advanced Micro Devices, Inc.","Sr. Machine Learning, HPC (70604)","Bellevue, WA",machine learning,data_science,Advanced Micro Devices,f1000_564,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Advanced Micro Devices Inc ,False,True,0.0,9.0,False,True,4.0,False,2.0,"Bellevue, WA",True,Bellevue,WA,Sr Machine Learning - HPC,33,1.0
AECOM,Marine Scientist,"Chelmsford, MA 01824",data scientist,data_science,Aecom,f1000_160,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Aecom,True,False,12.0,0.0,False,False,0.0,True,8.0,"Chelmsford, MA",True,Chelmsford,MA,Marine Scientist,16,1.0
Aetna,Sr Data Scientist,"New York, NY 10016 (Gramercy area)",data scientist,data_science,Aetna,f1000_42,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Aetna,True,False,18.0,0.0,False,True,8.0,False,4.0,"New York, NY",True,New York,NY,Sr Data Scientist,17,1.0
"Agilent Technologies, Inc.",Data Analyst,"Wilmington, DE 19808",data scientist,data_science,Agilent Technologies,f1000_575,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Agilent Technologies Inc ,False,True,0.0,14.0,False,False,0.0,True,6.0,"Wilmington, DE",True,Wilmington,DE,Data Analyst,12,1.0
Airbnb,"Software Engineer, Machine Learning, Trips Platform","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Airbnb,True,False,18.0,0.0,False,True,1.0,False,4.0,"San Francisco, CA",True,San Francisco,CA,Software Engineer - Machine Learning - Trips Platform,51,1.0
Akin Gump Strauss Hauer & Feld LLP,Marketing Technology Coordinator,"Washington, DC 20036 (Downtown area)",project manager,mba,Akin Gump Strauss Hauer & Feld,vault_28,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Akin Gump Strauss Hauer & Feld LLP,False,True,0.0,9.0,False,False,0.0,True,1.0,"Washington, DC",True,Washington,DC,Marketing Technology Coordinator,32,1.0
Albertsons Companies,Director of Data Science,"Pleasanton, CA 94588",data scientist,data_science,Albertsons,f1000_48,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Albertsons Companies,False,True,0.0,4.0,False,True,2.0,False,0.0,"Pleasanton, CA",True,Pleasanton,CA,Director of Data Science,24,1.0
Alere,Certifying Scientist,"Santa Rosa, CA",data scientist,data_science,Alere,f1000_834,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Alere,True,False,5.0,0.0,False,False,0.0,True,3.0,"Santa Rosa, CA",True,Santa Rosa,CA,Certifying Scientist,20,1.0
Stairs Alliance,Data Scientist,"Woodland, CA",data scientist,data_science,Alliance,f1000_955,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Stairs Alliance,False,True,0.0,18.0,False,True,2.0,False,4.0,"Woodland, CA",True,Woodland,CA,Data Scientist,14,1.0
Allstate,Data Science Manager,"Charlotte, NC",data scientist,data_science,Allstate,f1000_83,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Allstate,True,False,18.0,0.0,False,True,11.0,False,3.0,"Charlotte, NC",True,Charlotte,NC,Data Science Manager,20,1.0
Ally Financial Inc.,Cyber Security Data Engineer (Splunk),"Charlotte, NC 28217 (Olde Whitehall area)",machine learning,data_science,Ally Financial,f1000_285,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Ally Financial Inc ,False,True,0.0,2.0,False,False,0.0,True,1.0,"Charlotte, NC",True,Charlotte,NC,Cyber Security Data Engineer,37,1.0
Alvarez & Marsal,Tax Associate,"Morristown, NJ",associate,consultant,Alvarez & Marsal,vault_119,"['associate', 'consultant']","['associate', 'consultant']",Alvarez & Marsal,True,False,18.0,0.0,False,True,18.0,False,0.0,"Morristown, NJ",True,Morristown,NJ,Tax Associate,13,1.0
American Airlines,"Consultant/Senior Consultant, IT Operations Research and Advanced Analytics","Fort Worth, TX",machine learning,data_science,American Airlines,f1000_66,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",American Airlines,True,False,2.0,0.0,False,False,0.0,True,1.0,"Fort Worth, TX",True,Fort Worth,TX,Consultant/Senior Consultant - IT Operations Research and Advanced Analytics,75,1.0
"American Axle & Manufacturing, Inc.",Lead Data Scientist,"Southfield, MI",machine learning,data_science,American Axle & Manufacturing,f1000_592,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",American Axle & Manufacturing Inc ,False,True,0.0,1.0,False,True,1.0,False,0.0,"Southfield, MI",True,Southfield,MI,Lead Data Scientist,19,1.0
American Family Insurance,Senior Data Science Engineer,"Madison, WI",data scientist,data_science,American Family Insurance,f1000_314,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",American Family Insurance,True,False,3.0,0.0,False,True,3.0,False,1.0,"Madison, WI",True,Madison,WI,Senior Data Science Engineer,28,1.0
Ameriprise Financial,Senior Software Engineer - Data Science Cloud,"Minneapolis, MN",data scientist,data_science,Ameriprise Financial,f1000_238,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Ameriprise Financial,True,False,2.0,0.0,False,True,2.0,False,0.0,"Minneapolis, MN",True,Minneapolis,MN,Senior Software Engineer - Data Science Cloud,45,1.0
Amgen,Senior Associate Data Scientist,"Thousand Oaks, CA 91320",data scientist,data_science,Amgen,f1000_122,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Amgen,True,False,18.0,0.0,False,True,5.0,False,11.0,"Thousand Oaks, CA",True,Thousand Oaks,CA,Senior Associate Data Scientist,31,1.0
Anadarko Petroleum Corporation,Sr Reservoir Engineer – DB Analytics & Data Science,"Midland, TX 79705",data scientist,data_science,Anadarko Petroleum,f1000_343,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Anadarko Petroleum Corporation,False,True,0.0,1.0,False,True,1.0,False,0.0,"Midland, TX",True,Midland,TX,Sr Reservoir Engineer DB Analytics & Data Science,51,1.0
Analog Devices,Signal Processing Research Scientist (FY19),"Boston, MA",data scientist,data_science,Analog Devices,f1000_659,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Analog Devices,True,False,14.0,0.0,False,False,0.0,True,5.0,"Boston, MA",True,Boston,MA,Signal Processing Research Scientist,43,1.0
"Priority Analysis, LLC (Medical Evaluations)",ABA Consultant/ Coordinator,"San Francisco Bay Area, CA",consultant,consultant,Analysis,vault_118,"['associate', 'consultant']","['associate', 'consultant']",Priority Analysis LLC Medical Evaluations ,False,True,0.0,18.0,False,True,3.0,False,0.0,"San Francisco Bay Area, CA",True,San Francisco Bay Area,CA,ABA Consultant/ Coordinator,27,1.0
"Anthem, Inc.",Data Scientist (PS14657),"Chicago, IL 60654 (Loop area)",data scientist,data_science,Anthem,f1000_28,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Anthem Inc ,False,True,0.0,15.0,False,True,12.0,False,1.0,"Chicago, IL",True,Chicago,IL,Data Scientist,24,1.0
Apeel Sciences,Field Application Scientist,"Santa Barbara, CA",data scientist,data_science,Apeel Sciences,cnbc_47,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Apeel Sciences,True,False,4.0,0.0,False,False,0.0,True,1.0,"Santa Barbara, CA",True,Santa Barbara,CA,Field Application Scientist,27,1.0
AppFolio,Sr. Software Engineer - Machine Learning,"Santa Barbara, CA",machine learning,data_science,AppFolio,nasdaq_APPF,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",AppFolio,True,False,1.0,0.0,False,True,1.0,False,0.0,"Santa Barbara, CA",True,Santa Barbara,CA,Sr Software Engineer - Machine Learning,40,1.0
Apple,Sr. Data Scientist,"Santa Clara Valley, CA",data scientist,data_science,Apple,f1000_2,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Apple,True,False,18.0,0.0,False,True,16.0,False,2.0,"Santa Clara Valley, CA",True,Santa Clara Valley,CA,Sr Data Scientist,18,1.0
Applied Materials,Data Scientist,"Santa Clara, CA 95054",machine learning,data_science,Applied Materials,f1000_264,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Applied Materials,True,False,1.0,9.0,False,True,6.0,False,4.0,"Santa Clara, CA",True,Santa Clara,CA,Data Scientist,14,1.0
Archer Daniels Midland Company,"SR. Research Analytical Chemist- Decatur, IL","Decatur, IL",data scientist,data_science,Archer Daniels Midland,f1000_44,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Archer Daniels Midland Company,False,True,0.0,7.0,False,False,0.0,True,4.0,"Decatur, IL",True,Decatur,IL,SR Research Analytical Chemist - - IL,44,1.0
Arconic,Data Scientist,"Carson, CA",machine learning,data_science,Arconic,f1000_227,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Arconic,True,False,17.0,0.0,False,True,4.0,False,5.0,"Carson, CA",True,Carson,CA,Data Scientist,14,1.0
Armanino,"Tax Manager, Middle Market","San Jose, CA 95113 (Downtown area)",project manager,mba,Armanino,vault_219,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Armanino,True,False,10.0,0.0,False,False,0.0,True,1.0,"San Jose, CA",True,San Jose,CA,Tax Manager - Middle Market,26,1.0
Atlassian,Principal Data Scientist (Experimentation Platform),"San Francisco, CA 94110 (Mission area)",data scientist,data_science,Atlassian,nasdaq_TEAM,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Atlassian,True,False,14.0,0.0,False,True,2.0,False,3.0,"San Francisco, CA",True,San Francisco,CA,Principal Data Scientist,51,1.0
Auto-Owners Insurance,Data Scientist - Experienced,"Lansing, MI",data scientist,data_science,Auto-Owners Insurance,f1000_397,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Auto-Owners Insurance,True,False,3.0,0.0,False,True,2.0,False,0.0,"Lansing, MI",True,Lansing,MI,Data Scientist - Experienced,28,1.0
Autodesk,Principal AI Researcher,"San Francisco, CA 94105 (Financial District area)",data scientist,data_science,Autodesk,f1000_927,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Autodesk,True,False,13.0,0.0,False,False,0.0,True,4.0,"San Francisco, CA",True,San Francisco,CA,Principal AI Researcher,23,1.0
BB&T,Senior Data Engineer,"Winston-Salem, NC",data scientist,data_science,BB&T,f1000_244,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",BB&T,True,False,4.0,0.0,False,False,0.0,True,4.0,"Winston-Salem, NC",True,Winston-Salem,NC,Senior Data Engineer,20,1.0
BKD,Business Analyst,"Springfield, MO",project manager,mba,BKD,vault_232,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",BKD,True,False,22.0,0.0,False,False,0.0,True,5.0,"Springfield, MO",True,Springfield,MO,Business Analyst,16,1.0
BPM LLP,IT Business Analyst (Tax),"San Francisco Bay Area, CA",business analyst,mba,BPM,vault_221,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Bpm Llp,False,True,0.0,10.0,False,True,1.0,False,1.0,"San Francisco Bay Area, CA",True,San Francisco Bay Area,CA,IT Business Analyst,25,1.0
Baidu USA,Machine Learning Research Scientist,"Sunnyvale, CA 94089",machine learning,data_science,Baidu,nasdaq_BIDU,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Baidu USA,False,True,0.0,15.0,False,True,1.0,False,11.0,"Sunnyvale, CA",True,Sunnyvale,CA,Machine Learning Research Scientist,35,1.0
Bain & Company,Graphics Associate,"Dallas, TX",associate,consultant,Bain & Company,vault_101,"['associate', 'consultant']","['associate', 'consultant']",Bain & Company,True,False,13.0,0.0,False,True,2.0,False,2.0,"Dallas, TX",True,Dallas,TX,Graphics Associate,18,1.0
Robert W. Baird,Baird Equity Asset Management Research Analyst (Technology Sector),"Milwaukee, WI",quantitative finance,quant,Baird,vault_185,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Robert W Baird,False,True,0.0,8.0,False,False,0.0,True,2.0,"Milwaukee, WI",True,Milwaukee,WI,Baird Equity Asset Management Research Analyst,66,1.0
Baker Hughes,"Staff Data Scientist - Minden, NV","Minden, NV",data scientist,data_science,Baker Hughes,f1000_284,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Baker Hughes,True,False,18.0,0.0,False,True,6.0,False,6.0,"Minden, NV",True,Minden,NV,Staff Data Scientist - - NV,33,1.0
Baker Tilly Virchow Krause,ERP Consulting Project Manager-Manufacturing,"Milwaukee, WI",project manager,mba,Baker Tilly Virchow Krause,vault_209,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Baker Tilly Virchow Krause,True,False,25.0,0.0,False,True,2.0,False,12.0,"Milwaukee, WI",True,Milwaukee,WI,ERP Consulting Project Manager-Manufacturing,44,1.0
Ball Aerospace,Research & Development Analyst Senior (665809),"Albuquerque, NM",data scientist,data_science,Ball,f1000_305,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Ball Aerospace,False,True,0.0,14.0,False,False,0.0,True,4.0,"Albuquerque, NM",True,Albuquerque,NM,Research & Development Analyst Senior,46,1.0
Ballard Spahr LLP,Data Analyst/Technical Writer,"Philadelphia, PA 19130 (Fairmount-Spring Garden area)",business analyst,mba,Ballard Spahr,vault_96,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Ballard Spahr LLP,False,True,0.0,2.0,False,False,0.0,True,1.0,"Philadelphia, PA",True,Philadelphia,PA,Data Analyst/Technical Writer,29,1.0
Bank of America,Senior Data Scientist,"Charlotte, NC 28255 (Wilmore area)",data scientist,data_science,Bank of America,f1000_25,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Bank of America,True,False,18.0,0.0,False,True,5.0,False,6.0,"Charlotte, NC",True,Charlotte,NC,Senior Data Scientist,21,1.0
Becton Dickinson & Company,Senior Manager Data Science,"San Diego, CA",data scientist,data_science,Becton Dickinson,f1000_224,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Becton Dickinson & Company,False,True,0.0,18.0,False,True,2.0,False,7.0,"San Diego, CA",True,San Diego,CA,Senior Manager Data Science,27,1.0
Belden,RESEARCH & DEVELOPMENT EARLY CAREER LEADERSHIP PROGRAM,"St. Louis, MO",machine learning,data_science,Belden,f1000_845,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Belden,True,False,5.0,0.0,False,False,0.0,True,1.0,"St. Louis, MO",True,St. Louis,MO,RESEARCH & DEVELOPMENT EARLY CAREER LEADERSHIP PROGRAM,54,1.0
"Berry Global, Inc",Senior Development Scientist,"Lewisburg, TN",data scientist,data_science,Berry Global,f1000_412,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Berry Global Inc,False,True,0.0,5.0,False,False,0.0,True,2.0,"Lewisburg, TN",True,Lewisburg,TN,Senior Development Scientist,28,1.0
Best Buy,"Associate Director, Data Science - Digital Fraud","Richfield, MN",data scientist,data_science,Best Buy,f1000_71,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Best Buy,True,False,7.0,0.0,False,True,2.0,False,1.0,"Richfield, MN",True,Richfield,MN,Associate Director - Data Science - Digital Fraud,48,1.0
Biogen,"Associate Director, Enterprise Analytics & Data Science","Research Triangle Park, NC",machine learning,data_science,Biogen,f1000_247,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Biogen,True,False,12.0,0.0,False,True,1.0,False,8.0,"Research Triangle Park, NC",True,Research Triangle Park,NC,Associate Director - Enterprise Analytics & Data Science,55,1.0
Blizzard Entertainment,"Senior Software Engineer (Java/Scala), Big Data Platform","Irvine, CA 92623",machine learning,data_science,Blizzard Entertainment,glassdoor_91,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Blizzard Entertainment,True,False,3.0,0.0,False,False,0.0,True,1.0,"Irvine, CA",True,Irvine,CA,Senior Software Engineer - Big Data Platform,56,1.0
BOEING,Researcher 3,"Englewood, CO",machine learning,data_science,Boeing,f1000_23,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Boeing,True,False,18.0,0.0,False,False,0.0,True,8.0,"Englewood, CO",True,Englewood,CO,Researcher 3,12,1.0
Booz Allen Hamilton,"Data Scientist, Mid","Washington, DC",data scientist,data_science,Booz Allen Hamilton,f1000_480,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Booz Allen Hamilton,True,False,18.0,0.0,False,True,13.0,False,5.0,"Washington, DC",True,Washington,DC,Data Scientist - Mid,19,1.0
The Boston Consulting Group,Expert Data Scientist,"Seattle, WA 98101 (Downtown area)",data scientist,data_science,Boston Consulting,glassdoor_54,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",The Boston Consulting Group,False,True,0.0,18.0,False,True,2.0,False,3.0,"Seattle, WA",True,Seattle,WA,Expert Data Scientist,21,1.0
Boston Scientific Corporation,Senior Research Scientist,"Arden Hills, MN 55112",data scientist,data_science,Boston Scientific,f1000_326,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Boston Scientific Corporation,False,True,0.0,4.0,False,False,0.0,True,2.0,"Arden Hills, MN",True,Arden Hills,MN,Senior Research Scientist,25,1.0
Bristol-Myers Squibb,"Associate Director, Center of Observational Research and Data Sciences","Princeton, NJ 08541",machine learning,data_science,Bristol-Myers Squibb,f1000_146,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Bristol-Myers Squibb,True,False,17.0,0.0,False,True,2.0,False,10.0,"Princeton, NJ",True,Princeton,NJ,Associate Director - Center of Observational Research and Data Sciences,70,1.0
Brown-Forman,Associate Scientist - Product Insights,"Louisville, KY 40216",data scientist,data_science,Brown-Forman,f1000_712,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Brown-Forman,True,False,1.0,0.0,False,False,0.0,True,1.0,"Louisville, KY",True,Louisville,KY,Associate Scientist - Product Insights,38,1.0
Bryan Cave Leighton Paisner LLP,Marketing Manager,"Washington, DC",project manager,mba,Bryan Cave Leighton Paisner,vault_72,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Bryan Cave Leighton Paisner LLP,False,True,0.0,5.0,False,False,0.0,True,3.0,"Washington, DC",True,Washington,DC,Marketing Manager,17,1.0
CACI,Data Scientist,"Austin, TX 78759 (Arboretum area)",machine learning,data_science,CACI,f1000_614,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CACI,True,False,18.0,0.0,False,True,6.0,False,1.0,"Austin, TX",True,Austin,TX,Data Scientist,14,1.0
CBRE,Data Analyst,"Cincinnati, OH 45202 (Mount Adams area)",machine learning,data_science,CBRE,f1000_213,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CBRE,True,False,10.0,0.0,False,False,0.0,True,3.0,"Cincinnati, OH",True,Cincinnati,OH,Data Analyst,12,1.0
CBS Corporate,Senior Manager Data Science,"New York, NY",machine learning,data_science,CBS,f1000_192,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CBS Corporate,False,True,0.0,4.0,False,True,2.0,False,0.0,"New York, NY",True,New York,NY,Senior Manager Data Science,27,1.0
CDK Global,Data Services Specialist,"Destin, FL 32541",data scientist,data_science,CDK Global,f1000_904,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CDK Global,True,False,9.0,0.0,False,False,0.0,True,4.0,"Destin, FL",True,Destin,FL,Data Services Specialist,24,1.0
CDW,Technical Architect - Data Solutions,"Tampa, FL",machine learning,data_science,CDW,f1000_198,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CDW,True,False,1.0,0.0,False,False,0.0,True,1.0,"Tampa, FL",True,Tampa,FL,Technical Architect - Data Solutions,36,1.0
CVS Health,Data Scientist - Advisor,"Woonsocket, RI",data scientist,data_science,CVS Health,f1000_6,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CVS Health,True,False,16.0,2.0,False,True,3.0,False,7.0,"Woonsocket, RI",True,Woonsocket,RI,Data Scientist - Advisor,24,1.0
Cadence Design Systems,Machine Learning Software Architect,"Pittsburgh, PA",machine learning,data_science,Cadence Design Systems,f1000_991,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Cadence Design Systems,True,False,9.0,0.0,False,True,3.0,False,0.0,"Pittsburgh, PA",True,Pittsburgh,PA,Machine Learning Software Architect,35,1.0
CarGurus,Senior Data Science Engineer - Algorithmic,"Cambridge, MA 02138 (West Cambridge area)",data scientist,data_science,CarGurus,nasdaq_CARG,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CarGurus,True,False,8.0,0.0,False,True,1.0,False,0.0,"Cambridge, MA",True,Cambridge,MA,Senior Data Science Engineer - Algorithmic,42,1.0
CarMax,Sr. Analyst - Data Scientist,"Richmond, VA 23237",data scientist,data_science,CarMax,f1000_173,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CarMax,True,False,3.0,0.0,False,True,1.0,False,0.0,"Richmond, VA",True,Richmond,VA,Sr Analyst - Data Scientist,28,1.0
Cardinal Health,"Advisor, Data Science","Dublin, OH 43017",machine learning,data_science,Cardinal Health,f1000_14,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Cardinal Health,True,False,5.0,0.0,False,True,2.0,False,1.0,"Dublin, OH",True,Dublin,OH,Advisor - Data Science,21,1.0
Carta,Senior+ Data Product Engineer,"New York, NY",machine learning,data_science,Carta,forbes_87,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Carta,True,False,2.0,0.0,False,False,0.0,True,2.0,"New York, NY",True,New York,NY,Senior Data Product Engineer,29,1.0
Castlight Health,MANAGER-AI,"Mountain View, CA",machine learning,data_science,Castlight Health,nasdaq_CSLT,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Castlight Health,True,False,3.0,0.0,False,False,0.0,True,2.0,"Mountain View, CA",True,Mountain View,CA,MANAGER-AI,10,1.0
Catalent Pharma Solutions,Associate Scientist,"Saint Petersburg, FL",data scientist,data_science,Catalent,f1000_978,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Catalent Pharma Solutions,False,True,0.0,9.0,False,False,0.0,True,7.0,"Saint Petersburg, FL",True,Saint Petersburg,FL,Associate Scientist,19,1.0
Celgene,"Principal Data Scientist, Trial Planning & Analytics","Summit, NJ 07901",machine learning,data_science,Celgene,f1000_253,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Celgene,True,False,16.0,0.0,False,True,1.0,False,12.0,"Summit, NJ",True,Summit,NJ,Principal Data Scientist - Trial Planning & Analytics,52,1.0
Centene Corporation,Data Science Engineer III,"St. Louis, MO",data scientist,data_science,Centene,f1000_65,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Centene Corporation,False,True,0.0,3.0,False,True,2.0,False,0.0,"St. Louis, MO",True,St. Louis,MO,Data Science Engineer III,25,1.0
CenturyLink,SR DATA SCIENTIST,"Broomfield, CO 80020",machine learning,data_science,CenturyLink,f1000_159,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",CenturyLink,True,False,8.0,0.0,False,True,3.0,False,0.0,"Broomfield, CO",True,Broomfield,CO,SR DATA SCIENTIST,17,1.0
Cerner Corporation,Manager | Lead Data Architect - Baptist Health,"Montgomery, AL",data scientist,data_science,Cerner,f1000_529,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Cerner Corporation,False,True,0.0,6.0,False,False,0.0,True,1.0,"Montgomery, AL",True,Montgomery,AL,Manager Lead Data Architect - Baptist Health,46,1.0
Charles River Associates,Associate/Consulting Associate (Analytics Team),"Summit, NJ",consultant,consultant,Charles River Associates,vault_137,"['associate', 'consultant']","['associate', 'consultant']",Charles River Associates,True,False,8.0,0.0,False,True,6.0,False,5.0,"Summit, NJ",True,Summit,NJ,Associate/Consulting Associate,47,1.0
