web_company,job,location,job_keyword,job_type,qry_company,list_id,keywords,backup_keys,company,cid_match,maybe_cid_match,cid_match_count,maybe_cid_match_count,internship,ideal_job,ideal_count,bkup_job,bkup_count,clean_location,is_ctyst,office,office_state,position,job_descr_len,rank
3M,"Internship – R&D Data Science Engineering Undergraduate Intern (Maplewood, MN)","Maplewood, MN",statistics,stats,3M,f1000_93,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",3M,True,False,10.0,0.0,True,False,0.0,False,1.0,"Maplewood, MN",True,Maplewood,MN,Internship R&D Data Science Engineering Undergraduate Intern,78,9.0
"A. Schulman, Inc.",EH&S Multi-Site Manager,"Perrysburg, OH",statistics,stats,A. Schulman,f1000_810,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"Perrysburg, OH",True,Perrysburg,OH,EH&S Multi-Site Manager,23,1.0
ABM Industries,Senior Database Administrator,"Sugar Land, TX 77478",statistics,stats,ABM Industries,f1000_499,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ABM Industries,True,False,4.0,0.0,False,False,0.0,False,0.0,"Sugar Land, TX",True,Sugar Land,TX,Senior Database Administrator,29,1.0
ABM Industries,Business Analyst- Innovation Leader,"Atlanta, GA 30306 (Virginia-Highland area)",statistical analyst,stats,ABM Industries,f1000_499,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ABM Industries,True,False,4.0,0.0,False,False,0.0,False,0.0,"Atlanta, GA",True,Atlanta,GA,Business Analyst - Innovation Leader,35,2.0
ABM Industries,Data Analyst - Facilities Operations,"Austin, TX 78758 (North Austin area)",statistical analyst,stats,ABM Industries,f1000_499,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ABM Industries,True,False,4.0,0.0,False,False,0.0,False,0.0,"Austin, TX",True,Austin,TX,Data Analyst - Facilities Operations,36,3.0
ABM Industries,Patient Throughput Supervisor 2nd Shift,"New Orleans, LA 70121",statistics,stats,ABM Industries,f1000_499,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ABM Industries,True,False,4.0,0.0,False,False,0.0,False,0.0,"New Orleans, LA",True,New Orleans,LA,Patient Throughput Supervisor 2nd Shift,39,4.0
ACI Worldwide,Sr. Business Analyst,"East Brunswick, NJ",statistics,stats,ACI Worldwide,nasdaq_ACIW,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ACI Worldwide,True,False,3.0,0.0,False,False,0.0,False,0.0,"East Brunswick, NJ",True,East Brunswick,NJ,Sr Business Analyst,20,1.0
ACI Worldwide,Dir Product Management,"Naples, FL",statistics,stats,ACI Worldwide,nasdaq_ACIW,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ACI Worldwide,True,False,3.0,0.0,False,False,0.0,False,0.0,"Naples, FL",True,Naples,FL,Dir Product Management,22,2.0
ACI Worldwide,Counsel Employment Law,"Elkhorn, NE",statistics,stats,ACI Worldwide,nasdaq_ACIW,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ACI Worldwide,True,False,3.0,0.0,False,False,0.0,False,0.0,"Elkhorn, NE",True,Elkhorn,NE,Counsel Employment Law,22,3.0
ADP,Lead Data Scientist,"New York, NY 10010 (Gramercy area)",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,True,2.0,"New York, NY",True,New York,NY,Lead Data Scientist,19,1.0
ADP,SQL Server DBA,"Florham Park, NJ 07932",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Florham Park, NJ",True,Florham Park,NJ,SQL Server DBA,14,1.0
ADP,Strategy Analyst,"Roseland, NJ 07068",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Roseland, NJ",True,Roseland,NJ,Strategy Analyst,16,2.0
ADP,Principal Data Scientist,"Florham Park, NJ 07932",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,True,2.0,"Florham Park, NJ",True,Florham Park,NJ,Principal Data Scientist,24,2.0
ADP,Executive Assistant,"Parsippany, NJ 07054",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Parsippany, NJ",True,Parsippany,NJ,Executive Assistant,19,3.0
ADP,Workforce Analyst II,"Norfolk, VA 23510",statistical analyst,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Norfolk, VA",True,Norfolk,VA,Workforce Analyst II,20,4.0
ADP,Teledata Team Manager,"El Paso, TX 79912 (Northwest area)",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"El Paso, TX",True,El Paso,TX,Teledata Team Manager,21,5.0
ADP,"Manager I, Implementation","Norfolk, VA 23510",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Norfolk, VA",True,Norfolk,VA,Manager I - Implementation,25,6.0
ADP,Business Engineer Analyst,"Alpharetta, GA 30005",statistical analyst,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Alpharetta, GA",True,Alpharetta,GA,Business Engineer Analyst,25,7.0
ADP,Sr. Director - Data Science,"Parsippany, NJ 07054",statistical analyst,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Parsippany, NJ",True,Parsippany,NJ,Sr Director - Data Science,27,8.0
ADP,HCM Data Analytic Subject Matter Expert,"New York, NY 10010 (Gramercy area)",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"New York, NY",True,New York,NY,HCM Data Analytic Subject Matter Expert,39,9.0
ADP,Carrier Strategy Account Manager - Benefits,"Miami, FL 33173",statistical analyst,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Miami, FL",True,Miami,FL,Carrier Strategy Account Manager - Benefits,43,10.0
ADP,"Sr. Director, Finance - Global Product and Technology","Roseland, NJ 07068",statistics,stats,ADP,f1000_239,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",ADP,True,False,13.0,0.0,False,False,0.0,False,2.0,"Roseland, NJ",True,Roseland,NJ,Sr Director - Finance - Global Product and Technology,53,11.0
AGCO,Sr Planner Job,"Savannah, GA",statistics,stats,AGCO,f1000_369,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AGCO,True,False,1.0,0.0,False,False,0.0,False,0.0,"Savannah, GA",True,Savannah,GA,Sr Planner Job,14,1.0
AIG,NLP Scientist,"New York, NY",statistics,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,True,1.0,"New York, NY",True,New York,NY,NLP Scientist,13,1.0
AIG,Actuarial Analyst,"New York, NY",statistics,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"New York, NY",True,New York,NY,Actuarial Analyst,17,1.0
AIG,Senior Data Analyst,"Farmington, CT",statistical analyst,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"Farmington, CT",True,Farmington,CT,Senior Data Analyst,19,2.0
AIG,Senior Actuarial Analyst,"New York, NY",statistics,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"New York, NY",True,New York,NY,Senior Actuarial Analyst,24,3.0
AIG,Sr. Systems & Data Analyst,"Woodland Hills, CA",statistical analyst,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"Woodland Hills, CA",True,Woodland Hills,CA,Sr Systems & Data Analyst,26,4.0
AIG,Executive Relationship Manager,"New York, NY",statistics,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"New York, NY",True,New York,NY,Executive Relationship Manager,30,5.0
AIG,Risk Structure Actuarial Analyst,"New York, NY",statistical analyst,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"New York, NY",True,New York,NY,Risk Structure Actuarial Analyst,32,6.0
AIG,Cyber Threat Intelligence Analyst,"Reston, VA 20191",statistical analyst,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"Reston, VA",True,Reston,VA,Cyber Threat Intelligence Analyst,33,7.0
AIG,Actuarial Associate/IT Tech Analyst - Life Core IT,"Houston, TX",statistics,stats,AIG,f1000_54,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AIG,True,False,9.0,0.0,False,False,0.0,False,1.0,"Houston, TX",True,Houston,TX,Actuarial Associate/IT Tech Analyst - Life Core IT,50,8.0
AMC Networks,Analyst - Research,"New York, NY",statistics,stats,AMC Networks,f1000_762,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AMC Networks,True,False,1.0,0.0,False,False,0.0,True,1.0,"New York, NY",True,New York,NY,Analyst - Research,18,1.0
AT&T,Senior-Data Scientist,"Plano, TX",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,True,5.0,"Plano, TX",True,Plano,TX,Senior-Data Scientist,21,1.0
AT&T,Space Systems Analyst (Government),"El Segundo, CA 90245",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,False,5.0,"El Segundo, CA",True,El Segundo,CA,Space Systems Analyst,34,1.0
AT&T,Modeling & Simulation PM (Government),"El Segundo, CA 90245",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,False,5.0,"El Segundo, CA",True,El Segundo,CA,Modeling & Simulation PM,37,2.0
AT&T,Senior-Advanced Analytics (Data Scientist),"Dallas, TX",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,True,5.0,"Dallas, TX",True,Dallas,TX,Senior-Advanced Analytics,42,2.0
AT&T,System Administrator Mid (Government),"Wilmington, NC 28403",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,False,5.0,"Wilmington, NC",True,Wilmington,NC,System Administrator Mid,37,3.0
AT&T,Senior-Advanced Analytics (Data Scientist),"Dallas, TX",statistical analyst,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,True,5.0,"Dallas, TX",True,Dallas,TX,Senior-Advanced Analytics,42,3.0
AT&T,Principal-Advanced Analytics (Data Scientist),"Dallas, TX",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,True,5.0,"Dallas, TX",True,Dallas,TX,Principal-Advanced Analytics,45,4.0
AT&T,Senior Software Engineer - Data Science,"Plano, TX",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,False,5.0,"Plano, TX",True,Plano,TX,Senior Software Engineer - Data Science,39,4.0
AT&T,Telephony System Administrator (Duluth),"Columbia, MD 21045",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,False,5.0,"Columbia, MD",True,Columbia,MD,Telephony System Administrator,39,5.0
AT&T,Principal-Advanced Analytics (Data Scientist),"Dallas, TX",statistical analyst,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,True,5.0,"Dallas, TX",True,Dallas,TX,Principal-Advanced Analytics,45,5.0
AT&T,Network Controller/Operator Lead (Government),"Collinsville, IL",statistics,stats,AT&T,f1000_8,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AT&T,True,False,11.0,0.0,False,False,0.0,False,5.0,"Collinsville, IL",True,Collinsville,IL,Network Controller/Operator Lead,45,6.0
AbbVie,"Associate Scientist, Neuroinflammation","Cambridge, MA",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,True,2.0,"Cambridge, MA",True,Cambridge,MA,Associate Scientist - Neuroinflammation,38,1.0
AbbVie,Senior Analyst,"Lake County, IL",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Senior Analyst,14,1.0
AbbVie,"Senior Data Scientist I, Bioinformatics Developer","Worcester, MA",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,True,2.0,"Worcester, MA",True,Worcester,MA,Senior Data Scientist I - Bioinformatics Developer,49,2.0
AbbVie,Senior Analyst,"Lake County, IL",statistical analyst,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Senior Analyst,14,2.0
AbbVie,Clinical Data Analyst,"Lake County, IL",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Clinical Data Analyst,21,3.0
AbbVie,"Director, HEOR Hematology","Lake County, IL",statistical analyst,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Director - HEOR Hematology,25,4.0
AbbVie,"Senior Analyst, Data Standards","Lake County, IL",statistical analyst,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Senior Analyst - Data Standards,30,5.0
AbbVie,"Senior Analyst, Data Standards","Lake County, IL",statistician,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Senior Analyst - Data Standards,30,6.0
AbbVie,Development Design Center Sr. Analyst,"Lake County, IL",statistical analyst,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Development Design Center Sr Analyst,37,7.0
AbbVie,2019 Experiential Internship (Graduate Level),"Lake County, IL",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,True,False,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,2019 Experiential Internship,45,8.0
"Pharmacyclics, an Abbvie Company",Biostatistician I,"Sunnyvale, CA 94087",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",Pharmacyclics an Abbvie Company,False,True,20.0,4.0,False,True,14.0,False,2.0,"Sunnyvale, CA",True,Sunnyvale,CA,Biostatistician I,17,1.0
AbbVie,"Manager, Statistics","North Chicago, IL",statistician,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,True,14.0,False,2.0,"North Chicago, IL",True,North Chicago,IL,Manager - Statistics,19,1.0
"Pharmacyclics, an Abbvie Company",Senior Biostatistician,"Sunnyvale, CA 94087",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",Pharmacyclics an Abbvie Company,False,True,20.0,4.0,False,True,14.0,False,2.0,"Sunnyvale, CA",True,Sunnyvale,CA,Senior Biostatistician,22,2.0
AbbVie,Senior Statistical Analyst,"Lake County, IL",statistical analyst,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,True,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Senior Statistical Analyst,26,2.0
"Pharmacyclics, an Abbvie Company",Senior Biostatistician,"Sunnyvale, CA 94087",statistician,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",Pharmacyclics an Abbvie Company,False,True,20.0,4.0,False,True,14.0,False,2.0,"Sunnyvale, CA",True,Sunnyvale,CA,Senior Biostatistician,22,3.0
AbbVie,Senior Statistical Analyst,"Lake County, IL",statistician,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,True,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Senior Statistical Analyst,26,3.0
"Pharmacyclics, an Abbvie Company",Statistical Programmer III,"Sunnyvale, CA 94087",statistics,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",Pharmacyclics an Abbvie Company,False,True,20.0,4.0,False,True,14.0,False,2.0,"Sunnyvale, CA",True,Sunnyvale,CA,Statistical Programmer III,26,4.0
AbbVie,"Senior Manager, Statistics","Lake County, IL",statistician,stats,AbbVie,f1000_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",AbbVie,True,False,20.0,4.0,False,True,14.0,False,2.0,"Lake County, IL",True,Lake County,IL,Senior Manager - Statistics,26,4.0
