list_id,company,job_type
f1000_344,Interpublic,data_science
f1000_345,J.M. Smucker,data_science
f1000_346,Steel Dynamics,data_science
f1000_347,Foot Locker,data_science
f1000_348,Western Refining,data_science
f1000_349,SpartanNash,data_science
f1000_350,Dean Foods,data_science
f1000_351,Zimmer Biomet,data_science
f1000_352,PulteGroup,data_science
f1000_353,W.R. Berkley,data_science
f1000_354,Quanta Services,data_science
f1000_355,EOG Resources,data_science
f1000_356,Charles Schwab,data_science
f1000_357,Eversource Energy,data_science
f1000_358,Anixter,data_science
f1000_359,Emcor,data_science
f1000_360,Assurant,data_science
f1000_361,CenterPoint Energy,data_science
f1000_362,Harris,data_science
f1000_363,HD Supply,data_science
f1000_364,PPL,data_science
f1000_365,Quest Diagnostics,data_science
f1000_366,Williams,data_science
f1000_367,WEC Energy,data_science
f1000_368,Hershey,data_science
f1000_369,AGCO,data_science
f1000_370,Ralph Lauren,data_science
f1000_371,Masco,data_science
f1000_372,Wesco,data_science
f1000_373,LifePoint Health,data_science
f1000_374,National Oilwell Varco,data_science
f1000_375,Kindred Healthcare,data_science
f1000_376,Mosaic,data_science
f1000_377,Alliance Data Systems,data_science
f1000_378,Computer Sciences,data_science
f1000_379,Huntington Ingalls Industries,data_science
f1000_380,Leidos,data_science
f1000_381,Erie Insurance,data_science
f1000_382,Tesla,data_science
f1000_383,Ascena Retail,data_science
f1000_384,Darden Restaurants,data_science
f1000_385,Harman Industries,data_science
f1000_386,Nvidia,data_science
f1000_387,R.R. Donnelley & Sons,data_science
f1000_388,Fifth Third Bank,data_science
f1000_389,Quintiles IMS,data_science
f1000_390,Jones Lang LaSalle,data_science
f1000_391,Dover,data_science
f1000_392,Spirit AeroSystems,data_science
f1000_393,Ryder System,data_science
f1000_394,A-Mark Precious Metals,data_science
f1000_395,Tractor Supply,data_science
f1000_396,Sealed Air,data_science
f1000_397,Auto-Owners Insurance,data_science
f1000_398,Yum China,data_science
f1000_399,Calpine,data_science
f1000_400,Owens-Illinois,data_science
f1000_401,Targa Resources,data_science
f1000_402,JetBlue Airways,data_science
f1000_403,Jones Financial,data_science
f1000_404,Franklin Resources,data_science
f1000_405,Activision Blizzard,data_science
f1000_406,J.B. Hunt Transport Services,data_science
f1000_407,Constellation Brands,data_science
f1000_408,NCR,data_science
f1000_409,Asbury Automotive,data_science
f1000_410,American Financial,data_science
f1000_411,Discovery Communications,data_science
f1000_412,Berry Global,data_science
f1000_413,Sanmina,data_science
f1000_414,CalAtlantic,data_science
f1000_415,Dr Pepper Snapple,data_science
f1000_416,Dillard's,data_science
f1000_417,HRG,data_science
f1000_418,CMS Energy,data_science
f1000_419,Graybar Electric,data_science
f1000_420,Builders FirstSource,data_science
f1000_421,Yum Brands,data_science
f1000_422,Casey's General Stores,data_science
f1000_423,Amphenol,data_science
f1000_424,Oshkosh,data_science
f1000_425,iHeartMedia,data_science
f1000_426,TreeHouse Foods,data_science
f1000_427,Alleghany,data_science
f1000_428,Expeditors of Washington,data_science
f1000_429,Avery Dennison,data_science
f1000_430,Ameren,data_science
f1000_431,Hanesbrands,data_science
f1000_432,Motorola Solutions,data_science
f1000_433,St. Jude Medical,data_science
f1000_434,Harley-Davidson,data_science
f1000_435,Regions Financial,data_science
f1000_436,Intercontinental Exchange,data_science
f1000_437,Alaska Air,data_science
f1000_438,Old Republic,data_science
f1000_439,Lam Research,data_science
f1000_440,AK Steel,data_science
f1000_441,Rockwell Automation,data_science
f1000_442,Adobe Systems,data_science
f1000_443,Avon Products,data_science
f1000_444,Terex,data_science
f1000_445,NVR,data_science
f1000_446,Dana,data_science
f1000_447,Realogy,data_science
f1000_448,American Tower,data_science
f1000_449,Packaging Corp. of America,data_science
f1000_450,Citizens Financial,data_science
f1000_451,United Rentals,data_science
f1000_452,Clorox,data_science
f1000_453,Genesis Healthcare,data_science
f1000_454,M&T Bank,data_science
f1000_455,Ingredion,data_science
f1000_456,UGI,data_science
f1000_457,Owens Corning,data_science
f1000_458,S&P Global,data_science
f1000_459,Markel,data_science
f1000_460,Wyndham Worldwide,data_science
f1000_461,Arthur J. Gallagher,data_science
f1000_462,Burlington Stores,data_science
f1000_463,First American Financial,data_science
f1000_464,Symantec,data_science
f1000_465,Patterson,data_science
f1000_466,Olin,data_science
f1000_467,NetApp,data_science
f1000_468,Raymond James Financial,data_science
f1000_469,TravelCenters of America,data_science
f1000_470,Fiserv,data_science
f1000_471,Host Hotels & Resorts,data_science
f1000_472,Insight Enterprises,data_science
f1000_473,Mattel,data_science
f1000_474,AmTrust Financial Services,data_science
f1000_475,Cincinnati Financial,data_science
f1000_476,Simon Property,data_science
f1000_477,Western Union,data_science
f1000_478,KeyCorp,data_science
f1000_479,Delek US,data_science
f1000_480,Booz Allen Hamilton,data_science
f1000_481,Chemours,data_science
f1000_482,Western & Southern Financial,data_science
f1000_483,Celanese,data_science
f1000_484,Windstream,data_science
f1000_485,Seaboard,data_science
f1000_486,Essendant,data_science
f1000_487,Apache,data_science
f1000_488,Airgas,data_science
f1000_489,Kelly Services,data_science
f1000_490,Liberty Media,data_science
f1000_491,Rockwell Collins,data_science
f1000_492,Robert Half,data_science
f1000_493,CH2M Hill,data_science
f1000_494,Big Lots,data_science
f1000_495,Michaels,data_science
f1000_496,Toll Brothers,data_science
f1000_497,Yahoo,data_science
f1000_498,Vistra Energy,data_science
f1000_499,ABM Industries,data_science
f1000_500,Northern Trust,data_science
f1000_501,MasTec,data_science
f1000_502,Blackstone,data_science
f1000_503,Telephone & Data Systems,data_science
f1000_504,Domtar,data_science
f1000_505,Williams-Sonoma,data_science
f1000_506,Westlake Chemical,data_science
f1000_507,Post,data_science
f1000_508,Hasbro,data_science
f1000_509,Juniper Networks,data_science
f1000_510,Fortune Brands Home & Security,data_science
f1000_511,Brookdale Senior Living,data_science
f1000_512,Tutor Perini,data_science
f1000_513,Navient,data_science
f1000_514,Neiman Marcus,data_science
f1000_515,Ashland Global,data_science
f1000_516,Hanover Insurance,data_science
f1000_517,CommScope,data_science
f1000_518,Spectra Energy,data_science
f1000_519,Cintas,data_science
f1000_520,Zoetis,data_science
f1000_521,Molson Coors Brewing,data_science
f1000_522,Regeneron Pharmaceuticals,data_science
f1000_523,Ulta Beauty,data_science
f1000_524,Hess,data_science
f1000_525,Magellan Health,data_science
f1000_526,Intuit,data_science
f1000_527,Under Armour,data_science
f1000_528,RPM,data_science
f1000_529,Cerner,data_science
f1000_530,Sonoco Products,data_science
f1000_531,Securian Financial,data_science
f1000_532,Peabody Energy,data_science
f1000_533,YRC Worldwide,data_science
f1000_534,Commercial Metals,data_science
f1000_535,Marathon Oil,data_science
f1000_536,Polaris Industries,data_science
f1000_537,Envision Healthcare,data_science
f1000_538,Trinity Industries,data_science
f1000_539,Thor Industries,data_science
f1000_540,Caesars Entertainment,data_science
f1000_541,Levi Strauss,data_science
f1000_542,FMC Technologies,data_science
f1000_543,VWR,data_science
f1000_544,NiSource,data_science
f1000_545,Coach,data_science
f1000_546,Brunswick,data_science
f1000_547,Wynn Resorts,data_science
f1000_548,Orbital ATK,data_science
f1000_549,CIT,data_science
f1000_550,Science Applications,data_science
f1000_551,Hyatt Hotels,data_science
f1000_552,McCormick,data_science
f1000_553,Diplomat Pharmacy,data_science
f1000_554,Barnes & Noble,data_science
f1000_555,Electronic Arts,data_science
f1000_556,FM Global,data_science
f1000_557,Coty,data_science
f1000_558,Smart & Final Stores,data_science
f1000_559,Quad/Graphics,data_science
f1000_560,Dynegy,data_science
f1000_561,Graphic Packaging,data_science
f1000_562,Select Medical,data_science
f1000_563,Welltower,data_science
f1000_564,Advanced Micro Devices,data_science
f1000_565,USG,data_science
f1000_566,KBR,data_science
f1000_567,Bloomin' Brands,data_science
f1000_568,MDU Resources,data_science
f1000_569,CSRA,data_science
f1000_570,Laureate Education,data_science
f1000_571,Scana,data_science
f1000_572,T. Rowe Price,data_science
f1000_573,Watsco,data_science
f1000_574,Rush Enterprises,data_science
f1000_575,Agilent Technologies,data_science
f1000_576,WhiteWave Foods,data_science
f1000_577,Valspar,data_science
f1000_578,Total System Services,data_science
f1000_579,Torchmark,data_science
f1000_580,Cabela's,data_science
f1000_581,Beacon Roofing Supply,data_science
f1000_582,CA,data_science
f1000_583,LPL Financial,data_science
f1000_584,Sprouts Farmers Market,data_science
f1000_585,Swift Transportation,data_science
f1000_586,Bemis,data_science
f1000_587,Tiffany,data_science
f1000_588,Flowserve,data_science
f1000_589,CNO Financial,data_science
f1000_590,Fastenal,data_science
f1000_591,Sally Beauty,data_science
f1000_592,American Axle & Manufacturing,data_science
f1000_593,Flowers Foods,data_science
f1000_594,Andersons,data_science
f1000_595,Crown Castle,data_science
f1000_596,Boise Cascade,data_science
f1000_597,ON Semiconductor,data_science
f1000_598,Chipotle Mexican Grill,data_science
f1000_599,Amkor Technology,data_science
f1000_600,Triumph,data_science
f1000_601,OneMain,data_science
f1000_602,General Cable,data_science
f1000_603,Ametek,data_science
f1000_604,Alon USA Energy,data_science
f1000_605,Pioneer Natural Resources,data_science
f1000_606,Martin Marietta Materials,data_science
f1000_607,Ingles Markets,data_science
f1000_608,Roper Technologies,data_science
f1000_609,Huntington Bancshares,data_science
f1000_610,Xylem,data_science
f1000_611,Unified Grocers,data_science
f1000_612,Leggett & Platt,data_science
f1000_613,Dentsply Sirona,data_science
f1000_614,CACI,data_science
f1000_615,Mead Johnson Nutrition,data_science
f1000_616,C.R. Bard,data_science
f1000_617,Snap-on,data_science
f1000_618,HealthSouth,data_science
f1000_619,Nasdaq,data_science
f1000_620,Avaya,data_science
f1000_621,CF Industries,data_science
f1000_622,Carlisle,data_science
f1000_623,Equinix,data_science
f1000_624,LSC Communications,data_science
f1000_625,Colfax,data_science
f1000_626,Lennox,data_science
f1000_627,Iasis Healthcare,data_science
f1000_628,Silgan,data_science
f1000_629,American Eagle Outfitters,data_science
f1000_630,Moody's,data_science
f1000_631,Calumet Specialty Products Partners,data_science
f1000_632,CME,data_science
f1000_633,KB Home,data_science
f1000_634,Vulcan Materials,data_science
f1000_635,Platform Specialty Products,data_science
f1000_636,Vantiv,data_science
f1000_637,Skechers U.S.A.,data_science
f1000_638,Zebra Technologies,data_science
f1000_639,Hub,data_science
f1000_640,HSN,data_science
f1000_641,Stericycle,data_science
f1000_642,National General,data_science
f1000_643,Taylor Morrison Home,data_science
f1000_644,Urban Outfitters,data_science
f1000_645,Resolute Forest Products,data_science
f1000_646,ScanSource,data_science
f1000_647,Camping World,data_science
f1000_648,Iron Mountain,data_science
f1000_649,Hubbell,data_science
f1000_650,Pinnacle West Capital,data_science
f1000_651,Church & Dwight,data_science
f1000_652,Noble Energy,data_science
f1000_653,Albemarle,data_science
f1000_654,Cooper-Standard,data_science
f1000_655,KKR,data_science
f1000_656,Country Financial,data_science
f1000_657,Ventas,data_science
f1000_658,Hexion,data_science
f1000_659,Analog Devices,data_science
f1000_660,Citrix Systems,data_science
f1000_661,Green Plains,data_science
f1000_662,Pitney Bowes,data_science
f1000_663,Scripps Networks Interactive,data_science
f1000_664,Darling Ingredients,data_science
f1000_665,Wayfair,data_science
f1000_666,Tailored Brands,data_science
f1000_667,Sabre,data_science
f1000_668,Global Payments,data_science
f1000_669,Atmos Energy,data_science
f1000_670,Tegna,data_science
f1000_671,Diebold Nixdorf,data_science
f1000_672,PolyOne,data_science
f1000_673,TD Ameritrade,data_science
f1000_674,Abercrombie & Fitch,data_science
f1000_675,Greif,data_science
f1000_676,Alliant Energy,data_science
f1000_677,American Water Works,data_science
f1000_678,Acuity Brands,data_science
f1000_679,Skyworks Solutions,data_science
f1000_680,FMC,data_science
f1000_681,Amerco,data_science
f1000_682,CUNA Mutual,data_science
f1000_683,Brinker,data_science
f1000_684,Buckeye Partners,data_science
f1000_685,Warner Music,data_science
f1000_686,Universal Forest Products,data_science
f1000_687,American National Insurance,data_science
f1000_688,Mercury General,data_science
f1000_689,Regal Beloit,data_science
f1000_690,Varian Medical Systems,data_science
f1000_691,Aaron's,data_science
f1000_692,Visteon,data_science
f1000_693,Carter's,data_science
f1000_694,Meritor,data_science
f1000_695,Regal Entertainment,data_science
f1000_696,Mednax,data_science
f1000_697,TransDigm,data_science
f1000_698,Landstar System,data_science
f1000_699,Puget Energy,data_science
f1000_700,Coca-Cola Bottling,data_science
f1000_701,Kar Auction Services,data_science
f1000_702,Equifax,data_science
f1000_703,Groupon,data_science
f1000_704,IAC/InterActiveCorp,data_science
f1000_705,Weis Markets,data_science
f1000_706,Allegheny Technologies,data_science
f1000_707,Pinnacle Foods,data_science
f1000_708,Tempur Sealy,data_science
f1000_709,SkyWest,data_science
f1000_710,International Flavors & Fragrances,data_science
f1000_711,BMC Stock,data_science
f1000_712,Brown-Forman,data_science
f1000_713,Alexion Pharmaceuticals,data_science
f1000_714,KapStone Paper & Packaging,data_science
f1000_715,Time,data_science
f1000_716,TriNet,data_science
f1000_717,Steelcase,data_science
f1000_718,EchoStar,data_science
f1000_719,Sentry Insurance,data_science
f1000_720,Monster Beverage,data_science
f1000_721,Gannett,data_science
f1000_722,Fossil,data_science
f1000_723,Univision Communications,data_science
f1000_724,Meritage Homes,data_science
f1000_725,MRC Global,data_science
f1000_726,H&R Block,data_science
f1000_727,Penn National Gaming,data_science
f1000_728,Service,data_science
f1000_729,Brink's,data_science
f1000_730,Old Dominion Freight Line,data_science
f1000_731,Triple-S Management,data_science
f1000_732,KLA-Tencor,data_science
f1000_733,Edwards Lifesciences,data_science
f1000_734,Rent-A-Center,data_science
f1000_735,Comerica,data_science
f1000_736,Paychex,data_science
f1000_737,First Solar,data_science
f1000_738,Insperity,data_science
f1000_739,Scotts Miracle-Gro,data_science
f1000_740,B/E Aerospace,data_science
f1000_741,Westinghouse Air Brake Technologies,data_science
f1000_742,Cooper Tire & Rubber,data_science
f1000_743,Cinemark,data_science
f1000_744,Keysight Technologies,data_science
f1000_745,Convergys,data_science
f1000_746,Cracker Barrel Old Country Store,data_science
f1000_747,PriceSmart,data_science
f1000_748,Broadridge Financial Solutions,data_science
f1000_749,Scientific Games,data_science
f1000_750,Genesco,data_science
f1000_751,MSC Industrial Direct,data_science
f1000_752,Ryerson,data_science
f1000_753,Acadia Healthcare,data_science
f1000_754,Hologic,data_science
f1000_755,Unisys,data_science
f1000_756,Worthington Industries,data_science
f1000_757,Sanderson Farms,data_science
f1000_758,Wabco,data_science
f1000_759,Panera Bread,data_science
f1000_760,Metaldyne Performance,data_science
f1000_761,Medical Mutual of Ohio,data_science
f1000_762,AMC Networks,data_science
f1000_763,Clean Harbors,data_science
f1000_764,Hovnanian Enterprises,data_science
f1000_765,TrueBlue,data_science
f1000_766,Crane,data_science
f1000_767,ServiceMaster Global,data_science
f1000_768,Sinclair Broadcast,data_science
f1000_769,Mutual of America Life Insurance,data_science
f1000_770,BGC Partners,data_science
f1000_771,DSW,data_science
f1000_772,Intuitive Surgical,data_science
f1000_773,ArcBest,data_science
f1000_774,PC Connection,data_science
f1000_775,A.O. Smith,data_science
f1000_776,Greenbrier,data_science
f1000_777,Great Plains Energy,data_science
f1000_778,Bon-Ton Stores,data_science
f1000_779,Dycom Industries,data_science
f1000_780,Timken,data_science
f1000_781,Aleris,data_science
f1000_782,Legg Mason,data_science
f1000_783,Hill-Rom,data_science
f1000_784,Stifel Financial,data_science
f1000_785,Verso,data_science
f1000_786,Qorvo,data_science
f1000_787,Ciena,data_science
f1000_788,Tetra Tech,data_science
f1000_789,Caleres,data_science
f1000_790,Pool,data_science
f1000_791,Hyster-Yale Materials Handling,data_science
f1000_792,Westar Energy,data_science
f1000_793,Public Storage,data_science
f1000_794,Plexus,data_science
f1000_795,Boston Properties,data_science
f1000_796,GNC,data_science
f1000_797,HCP,data_science
f1000_798,Penn Mutual Life Insurance,data_science
f1000_799,TTM Technologies,data_science
f1000_800,Prologis,data_science
f1000_801,Twitter,data_science
f1000_802,Kemper,data_science
f1000_803,Valmont Industries,data_science
f1000_804,Crestwood Equity Partners,data_science
f1000_805,Applied Industrial Technologies,data_science
f1000_806,VCA,data_science
f1000_807,Granite Construction,data_science
